Local time in Hami,T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR,E,Tg,E',sss
27.03.2020 17:00,13.4,701.2,767.1,-1.8,7,Wind blowing from the north-west,3,,6,70 – 80%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-2.2,13.6,,,2500 or more  or no clouds.,,,21.0,-21.8,No precipitation,12,,,,
27.03.2020 14:00,12.1,703.0,769.2,-1.7,8,Wind blowing from the west,2,,5,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-2.2,12.3,,,2500 or more  or no clouds.,,,17.0,-21.2,No precipitation,12,,,,
27.03.2020 11:00,6.7,704.7,771.4,0.5,13,Wind blowing from the south,2,,3,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-2.2,11.2,,,2500 or more  or no clouds.,,,9.0,-19.8,No precipitation,12,,,,
27.03.2020 08:00,-0.5,704.2,770.8,0.8,22,Wind blowing from the north-east,1,,,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-2.2,11.2,,,2500 or more  or no clouds.,,,10.0,-19.6,No precipitation,12,,,,
27.03.2020 05:00,-1.4,703.4,769.9,-0.8,22,Wind blowing from the north-east,1,,4,,Cloud development not observed or not observable. ,,,-1.8,11.2,,,2500 or more  or no clouds.,,,12.0,-20.4,No precipitation,12,,,,
27.03.2020 02:00,-0.8,704.2,771.0,-0.3,23,Wind blowing from the north-northwest,1,,5,,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-1.7,11.2,,,2500 or more  or no clouds.,,,6.0,-19.4,No precipitation,12,,,,
26.03.2020 23:00,1.0,704.5,771.4,0.9,17,Wind blowing from the north-northwest,1,,5,,Haze. ,,,-0.8,11.2,,,2500 or more  or no clouds.,,,5.0,-21.3,No precipitation,12,,,,
26.03.2020 20:00,8.4,703.6,770.2,-0.2,10,Wind blowing from the north-west,1,,5,90  or more  but not 100%,Widespread dust in suspension in the air  not raised by wind at or near the station at the time of observation. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-0.8,11.2,,,2500 or more  or no clouds.,,,5.0,-21.5,No precipitation,12,,,,
26.03.2020 17:00,10.3,703.8,770.2,,8,Wind blowing from the north-west,2,,5,90  or more  but not 100%,Widespread dust in suspension in the air  not raised by wind at or near the station at the time of observation. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-0.8,11.6,,,2500 or more  or no clouds.,,,6.0,-22.6,No precipitation,6,,,,
26.03.2020 14:00,8.0,705.2,771.5,-0.9,10,Wind blowing from the south,2,,6,90  or more  but not 100%,Widespread dust in suspension in the air  not raised by wind at or near the station at the time of observation. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-0.8,12.0,,,2500 or more  or no clouds.,,,3.4,-21.8,No precipitation,12,,,,
26.03.2020 11:00,4.9,706.1,772.5,,12,Wind blowing from the west,2,,6,,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-0.8,12.0,,,,,,4.6,-22.2,No precipitation,6,,,,
26.03.2020 08:00,-0.2,704.8,771.5,1.5,17,Wind blowing from the east-southeast,2,,11,90  or more  but not 100%,Widespread dust in suspension in the air  not raised by wind at or near the station at the time of observation. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-0.8,12.0,,,2500 or more  or no clouds.,,,2.0,-22.3,No precipitation,12,,,,
26.03.2020 05:00,-0.4,703.3,769.5,,20,Wind blowing from the south-east,1,,11,,Haze. ,,,-0.4,12.0,,,,,,3.2,-20.6,No precipitation,6,,,,
26.03.2020 02:00,3.8,703.0,768.8,1.3,14,Wind blowing from the south-east,2,,11,,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,2.8,12.0,,,2500 or more  or no clouds.,,,4.1,-21.3,No precipitation,12,,,,
25.03.2020 23:00,7.1,701.7,767.3,,16,Wind blowing from the north-east,4,,,, ,,,,,,,,,,28.0,-17.0,,,,,,
25.03.2020 20:00,8.7,700.3,766.2,,16,Wind blowing from the east-northeast,5,,,90  or more  but not 100%, ,,,,,,,2500 or more  or no clouds.,,,13.0,-15.7,,,,,,
25.03.2020 17:00,11.4,699.0,764.2,,8,Wind blowing from the north-east,2,,8,90  or more  but not 100%, ,,,2.8,17.1,,,2500 or more  or no clouds.,,,13.0,-21.7,No precipitation,6,,,,
25.03.2020 14:00,10.4,699.4,764.4,-0.2,9,Wind blowing from the south-east,2,,8,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,2.8,17.5,,,2500 or more  or no clouds.,,,8.0,-21.2,No precipitation,12,,,,
25.03.2020 11:00,7.2,699.6,764.8,,11,Wind blowing from the south-east,3,,8,90  or more  but not 100%,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,2.8,17.5,,,2500 or more  or no clouds.,,,3.9,-21.3,No precipitation,6,,,,
25.03.2020 08:00,2.9,697.9,763.2,1.8,15,Wind blowing from the south-east,1,,11,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,2.8,17.5,,,2500 or more  or no clouds.,,,14.0,-21.2,No precipitation,12,,,,
25.03.2020 05:00,4.3,696.1,760.3,,13,Wind blowing from the south-east,1,,,, ,,,,,,,,,,11.0,-21.7,,,,,,
25.03.2020 02:00,7.5,695.4,759.4,1.3,13,Wind blowing from the east,2,,11,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,7.0,17.5,,,2500 or more  or no clouds.,,,30.0,-19.2,No precipitation,12,,,,
24.03.2020 23:00,9.2,694.1,758.3,,13,Wind blowing from the south-southeast,2,,,, ,,,,,,,,,,17.0,-17.8,,,,,,
24.03.2020 20:00,12.1,692.2,755.8,0.3,18,Wind blowing from the north-east,5,,11,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,6.4,18.0,,,2500 or more  or no clouds.,,,20.0,-11.5,No precipitation,12,,,,
24.03.2020 17:00,17.2,691.9,754.9,,18,Wind blowing from the north-northwest,3,,10,90  or more  but not 100%, ,,,6.4,21.0,,,2500 or more  or no clouds.,,,15.0,-7.3,No precipitation,6,,,,
24.03.2020 14:00,16.1,693.2,756.9,-1.7,21,Wind blowing from the north-east,1,,10,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,6.4,21.0,,,2500 or more  or no clouds.,,,9.0,-6.2,No precipitation,12,,,,
24.03.2020 11:00,11.2,694.9,759.1,,35,Wind blowing from the south,3,,10,90  or more  but not 100%,Widespread dust in suspension in the air  not raised by wind at or near the station at the time of observation. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,6.4,,,,2500 or more  or no clouds.,,,1.6,-3.7,No precipitation,6,,,,
24.03.2020 08:00,11.4,693.6,756.7,0.0,30,Wind blowing from the east,3,,10,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,6.4,21.0,,,2500 or more  or no clouds.,,,27.0,-5.6,No precipitation,12,,,,
24.03.2020 05:00,12.8,693.6,756.3,,29,Wind blowing from the east-northeast,3,,7,, ,,,6.4,21.0,,,,,,27.0,-4.8,No precipitation,6,,,,
24.03.2020 02:00,8.2,694.4,757.9,-1.0,32,Wind blowing from the east-northeast,1,,7,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,6.0,21.0,,,2500 or more  or no clouds.,,,20.0,-7.5,No precipitation,12,,,,
23.03.2020 23:00,9.8,695.4,759.3,,28,Wind blowing from the north-east,1,,7,, ,,,6.0,21.0,,,,,,8.0,-7.8,No precipitation,6,,,,
23.03.2020 20:00,18.0,695.5,759.2,-0.6,16,Wind blowing from the north-west,1,,7,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,6.0,21.0,,,2500 or more  or no clouds.,,,22.0,-8.2,No precipitation,12,,,,
23.03.2020 17:00,20.2,696.1,759.6,,15,Wind blowing from the west,2,,6,90  or more  but not 100%, ,,,6.0,21.3,,,2500 or more  or no clouds.,,,20.0,-7.2,No precipitation,6,,,,
23.03.2020 14:00,18.7,698.1,761.5,-1.8,17,Wind blowing from the east-southeast,2,,,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,6.0,22.1,,,2500 or more  or no clouds.,,,24.0,-6.8,No precipitation,12,,,,
23.03.2020 11:00,14.6,699.9,764.2,,22,Wind blowing from the east,3,,,90  or more  but not 100%, ,,,,,,,2500 or more  or no clouds.,,,19.0,-6.9,,,,,,
23.03.2020 08:00,7.5,699.1,763.2,,36,Wind blowing from the east,2,,,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,6.0,22.1,,,2500 or more  or no clouds.,,,14.0,-6.6,No precipitation,12,,,,
23.03.2020 05:00,8.7,698.5,762.1,,34,Wind blowing from the east,2,,4,, ,,,6.0,22.1,,,,,,24.0,-6.3,No precipitation,6,,,,
23.03.2020 02:00,11.8,698.9,762.4,0.3,29,Wind blowing from the east,2,,,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,6.0,22.1,,,2500 or more  or no clouds.,,,18.0,-5.6,No precipitation,12,,,,
22.03.2020 23:00,9.3,698.6,762.8,,32,Wind blowing from the east,1,,,,Haze. ,,,6.0,22.1,,,,,,5.0,-6.5,No precipitation,6,,,,
22.03.2020 20:00,18.2,697.3,761.2,0.6,18,Wind blowing from the west,1,,5,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,6.0,22.1,,,2500 or more  or no clouds.,,,6.0,-6.5,No precipitation,12,,,,
22.03.2020 17:00,21.1,696.7,759.7,,15,Wind blowing from the west,3,,5,90  or more  but not 100%, ,,,6.0,22.6,,,1500-2000,,,20.0,-6.5,No precipitation,6,,,,
22.03.2020 14:00,19.0,697.3,760.8,-0.2,16,Wind blowing from the south-southwest,2,,5,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,6.0,22.7,,,1500-2000,,,24.0,-7.4,No precipitation,12,,,,
22.03.2020 11:00,14.6,697.5,761.4,,23,Wind blowing from the south-southwest,2,,,90  or more  but not 100%, ,,,,,,,1500-2000,,,13.0,-6.3,,,,,,
22.03.2020 08:00,6.7,695.9,759.7,1.0,42,Wind blowing from the south-southwest,1,,4,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,4.8,22.7,,,2500 or more  or no clouds.,,,14.0,-5.3,No precipitation,12,,,,
22.03.2020 05:00,12.0,694.9,757.6,,29,Wind blowing from the north-west,2,,4,, ,,,4.2,22.7,,,,,,14.0,-5.5,No precipitation,6,,,,
22.03.2020 02:00,10.6,695.1,758.2,0.1,35,Wind blowing from the north-northeast,1,,8,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,4.2,22.7,,,2500 or more  or no clouds.,,,10.0,-4.2,No precipitation,12,,,,
21.03.2020 23:00,11.0,695.0,759.1,,33,Wind blowing from the north-east,1,,,, ,,,,,,,,,,11.0,-4.6,,,,,,
21.03.2020 20:00,18.6,694.0,757.8,0.6,17,Wind blowing from the north,0,,8,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,4.2,22.7,,,1500-2000,,,7.0,-6.9,No precipitation,12,,,,
21.03.2020 17:00,22.5,693.4,756.6,,14,Wind blowing from the south-southwest,2,,8,60%., ,,,4.2,22.7,,,1500-2000,,,11.0,-6.3,No precipitation,6,,,,
21.03.2020 14:00,19.5,694.8,758.0,-1.0,20,Wind blowing from the south-east,2,,5,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,4.2,21.8,,,2500 or more  or no clouds.,,,16.0,-4.0,No precipitation,12,,,,
21.03.2020 11:00,11.3,695.8,759.6,,42,Wind blowing from the west-southwest,1,,,90  or more  but not 100%, ,,,,,,,2500 or more  or no clouds.,,,12.0,-1.1,,,,,,
21.03.2020 08:00,4.7,694.9,759.0,0.3,57,Wind blowing from the north-east,1,,7,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,4.2,21.8,,,2500 or more  or no clouds.,,,21.0,-3.1,No precipitation,12,,,,
21.03.2020 05:00,6.0,694.6,758.0,,54,Wind blowing from the west-northwest,1,,7,, ,,,2.3,21.8,,,,,,27.0,-2.8,No precipitation,6,,,,
21.03.2020 02:00,9.8,694.6,757.8,1.0,47,Wind blowing from the south-east,1,,,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,2.1,21.8,,,2500 or more  or no clouds.,,,30.0,-1.0,No precipitation,12,,,,
20.03.2020 23:00,13.7,693.6,757.0,,30,Wind blowing from the north-northeast,1,,,, ,,,,,,,,,,17.0,-3.6,,,,,,
20.03.2020 20:00,17.5,692.4,756.1,0.5,16,Wind blowing from the west-northwest,1,,7,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,2.1,21.8,,,2500 or more  or no clouds.,,,4.3,-8.6,No precipitation,12,,,,
20.03.2020 17:00,21.0,691.9,755.5,,12,Wind blowing from the east-southeast,1,,7,90  or more  but not 100%, ,,,2.1,21.8,,,2500 or more  or no clouds.,,,13.0,-9.5,No precipitation,6,,,,
20.03.2020 14:00,19.5,693.4,757.0,-0.7,12,Wind blowing from the south-east,2,,,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,2.1,21.0,,,2500 or more  or no clouds.,,,10.0,-10.6,No precipitation,12,,,,
20.03.2020 11:00,13.3,694.1,758.2,,23,Wind blowing from the east-southeast,3,,,90  or more  but not 100%, ,,,,,,,2500 or more  or no clouds.,,,13.0,-7.4,,,,,,
