Local time in Yuanling,T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR,E,Tg,E',sss
25.03.2020 14:00,23.5,741.6,754.9,-2.1,70,Wind blowing from the north,2,,4,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,17.2,23.7,,,2500 or more  or no clouds.,,,6.0,17.7,No precipitation,12,,,,
25.03.2020 11:00,18.4,743.7,757.1,,91,Wind blowing from the east-southeast,0,,2,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,17.2,,,,600-1000,,,3.5,16.9,No precipitation,6,,,,
25.03.2020 08:00,17.4,743.3,756.7,0.4,96,Calm  no wind,0,,,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,15.6,20.5,,,600-1000,,,3.2,16.8,No precipitation,12,,,,
25.03.2020 05:00,17.4,742.9,756.2,,94,Wind blowing from the north,0,,3,,Mist. ,,,15.3,20.5,,,,,,3.7,16.4,No precipitation,6,,,,
25.03.2020 02:00,18.0,744.2,757.6,,89,Calm  no wind,0,,,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,15.3,20.5,,,2500 or more  or no clouds.,,,4.0,16.2,No precipitation,12,,,,
24.03.2020 20:00,19.2,744.5,758.0,,81,Wind blowing from the north-east,1,,4,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,15.3,20.5,,,600-1000,,,4.4,15.9,No precipitation,12,,,,
24.03.2020 14:00,19.6,746.0,759.5,-2.6,80,Wind blowing from the north,2,,4,90  or more  but not 100%,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,15.3,22.8,,,2500 or more  or no clouds.,,,4.4,16.1,1.0,12,,,,
24.03.2020 11:00,17.3,748.6,762.1,,87,Wind blowing from the west,1,,4,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,15.3,,,,,,,3.5,15.1,,,,,,
24.03.2020 08:00,15.6,748.0,761.5,0.9,95,Wind blowing from the east-northeast,1,,,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,15.3,22.8,,,600-1000,,,2.8,14.8,11.0,12,,,,
24.03.2020 05:00,15.5,747.1,760.5,,95,Wind blowing from the north-east,1,,4,,Rain  not freezing  intermittent  slight at time of observation. ,,,15.5,22.8,,,,,,2.5,14.7,11.0,6,,,,
24.03.2020 02:00,16.2,748.3,761.7,,91,Wind blowing from the east-northeast,1,,,,Rain  not freezing  intermittent  heavy at time of observation. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,16.2,22.8,,,2500 or more  or no clouds.,,,1.2,14.7,10.0,12,,,,
23.03.2020 20:00,20.0,748.0,761.5,0.8,64,Wind blowing from the east-northeast,1,,6,100%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,16.9,22.8,,,600-1000,,,5.0,13.0,No precipitation,12,,,,
23.03.2020 17:00,22.2,747.2,760.6,,56,Wind blowing from the north,2,,6,100%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,16.9,22.8,,,600-1000,,,5.0,13.0,No precipitation,6,,,,
23.03.2020 14:00,22.4,748.5,761.9,-1.6,54,Wind blowing from the east-northeast,1,,6,100%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,16.9,22.4,,,600-1000,,,5.0,12.6,0.1,12,,,,
23.03.2020 11:00,20.9,750.1,763.5,,55,Wind blowing from the east-northeast,2,,6,100%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,16.9,21.3,,,1000-1500,,,5.0,11.5,No precipitation,6,,,,
23.03.2020 08:00,17.0,749.3,762.8,0.5,64,Wind blowing from the north-northeast,2,,5,100%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,16.9,21.3,,,600-1000,,,4.9,10.1,0.1,12,,,,
23.03.2020 05:00,17.3,748.8,762.3,,67,Wind blowing from the north-northeast,1,,5,,Rain (not freezing) not falling as shower(s). ,,,17.3,21.3,,,,,,4.6,11.1,0.1,6,,,,
23.03.2020 02:00,18.7,749.0,762.4,,68,Wind blowing from the east-northeast,2,,6,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,17.3,21.3,,,2500 or more  or no clouds.,,,4.3,12.7,No precipitation,12,,,,
22.03.2020 20:00,19.5,747.7,761.2,1.3,71,Wind blowing from the north-northeast,1,,6,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,17.3,23.2,,,600-1000,,,7.0,14.1,No precipitation,12,,,,
22.03.2020 17:00,20.6,746.4,759.7,,64,Wind blowing from the east-northeast,2,,,100%., ,,,,,,,600-1000,,,7.0,13.6,,,,,,
22.03.2020 14:00,20.5,747.3,760.7,-1.4,65,Wind blowing from the north-east,2,,9,100%.,Cloud development not observed or not observable. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,17.3,,,,600-1000,,,8.0,13.7,4.0,12,,,,
22.03.2020 11:00,18.5,748.7,762.1,,80,Wind blowing from the north,2,,9,100%.,Mist. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,17.3,,,,600-1000,,,7.0,15.0,4.0,6,,,,
22.03.2020 08:00,17.5,746.9,760.3,2.9,90,Wind blowing from the north-northeast,2,,9,,Rain (not freezing) not falling as shower(s). ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,16.1,31.8,,,2500 or more  or no clouds.,,,6.0,15.8,4.0,12,,,,
22.03.2020 05:00,19.9,744.0,757.1,,80,Wind blowing from the north-east,3,,9,,Rain  not freezing  intermittent  slight at time of observation. ,,,15.6,31.8,,,,,,4.5,16.3,0.1,6,,,,
22.03.2020 02:00,20.2,743.8,757.0,,88,Wind blowing from the east-southeast,1,,7,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,15.6,31.8,,,2500 or more  or no clouds.,,,8.0,18.1,Trace of precipitation,12,,,,
21.03.2020 20:00,23.2,740.6,753.9,2.2,82,Wind blowing from the north-northeast,1,,8,100%.,Rain (not freezing) not falling as shower(s). ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,15.6,31.8,,,2500 or more  or no clouds.,,,6.0,20.0,Trace of precipitation,12,,,,
21.03.2020 17:00,31.4,738.4,751.5,,41,Wind blowing from the south-west,1,,,20–30%., ,,,,,,,600-1000,,,9.0,16.6,,,,,,
21.03.2020 14:00,30.1,739.7,752.8,-3.4,46,Wind blowing from the south-west,3,,8,10%  or less  but not 0,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,15.6,30.1,,,600-1000,,,9.0,17.2,No precipitation,12,,,,
21.03.2020 11:00,22.6,743.1,756.4,,56,Wind blowing from the south-southeast,0,,,10%  or less  but not 0, ,,,,,,,2500 or more  or no clouds.,,,7.0,13.4,,,,,,
21.03.2020 08:00,16.1,743.2,756.5,0.9,84,Calm  no wind,0,,,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,12.4,27.4,,,2500 or more  or no clouds.,,,7.0,13.4,No precipitation,12,,,,
21.03.2020 05:00,15.9,742.3,755.6,,84,Calm  no wind,0,,,, ,,,,,,,,,,8.0,13.2,,,,,,
21.03.2020 02:00,16.3,743.2,756.4,,83,Wind blowing from the south-east,1,,3,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,11.5,27.4,,,2500 or more  or no clouds.,,,2.7,13.4,No precipitation,12,,,,
20.03.2020 20:00,21.8,742.5,755.9,,57,Wind blowing from the north,0,,3,70 – 80%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,11.5,27.4,,,2500 or more  or no clouds.,,,6.0,12.9,No precipitation,12,,,,
20.03.2020 17:00,26.9,742.2,755.5,,36,Calm  no wind,0,,,100%., ,,,,,,,2500 or more  or no clouds.,,,8.0,10.6,,,,,,
20.03.2020 14:00,25.9,744.6,757.9,-3.2,39,Wind blowing from the west-northwest,1,,3,70 – 80%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,11.5,28.8,,,2500 or more  or no clouds.,,,9.0,10.9,No precipitation,12,,,,
20.03.2020 11:00,19.8,747.8,761.3,,58,Wind blowing from the east-southeast,1,,2,70 – 80%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,11.5,28.8,,,2500 or more  or no clouds.,,,6.0,11.3,No precipitation,6,,,,
20.03.2020 08:00,12.3,748.0,761.5,,88,Wind blowing from the north-northwest,1,,3,60%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,11.3,28.8,,,2500 or more  or no clouds.,,,6.0,10.4,No precipitation,6,,,,
20.03.2020 05:00,12.2,747.4,760.9,,86,Wind blowing from the east,0,,,, ,,,,,,,,,,8.0,9.9,,,,,,
20.03.2020 02:00,13.9,747.7,761.2,,77,Calm  no wind,0,,,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,10.5,28.8,,,2500 or more  or no clouds.,,,9.0,9.9,No precipitation,12,,,,
19.03.2020 20:00,22.4,746.8,760.4,,32,Wind blowing from the north-east,1,,6,10%  or less  but not 0, ,,,10.5,28.8,,,2500 or more  or no clouds.,,,9.0,4.9,No precipitation,6,,,,
19.03.2020 17:00,27.6,745.4,758.8,,18,Wind blowing from the north-northeast,2,,,, ,,,,,,,,,,9.0,1.2,,,,,,
19.03.2020 14:00,26.7,747.2,760.6,,29,Wind blowing from the south,1,,3,10%  or less  but not 0,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,10.5,26.7,,,2500 or more  or no clouds.,,,8.0,7.2,No precipitation,12,,,,
19.03.2020 11:00,19.3,749.8,763.4,,62,Wind blowing from the south-southeast,1,,3,10%  or less  but not 0,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,10.5,24.7,,,2500 or more  or no clouds.,,,6.0,11.8,No precipitation,6,,,,
19.03.2020 08:00,11.3,749.0,762.7,1.5,91,Wind blowing from the north-northeast,1,,,10%  or less  but not 0,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,9.0,24.7,,,2500 or more  or no clouds.,,,7.0,9.9,No precipitation,12,,,,
19.03.2020 05:00,11.1,747.5,761.0,,92,Calm  no wind,0,,,, ,,,,,,,,,,8.0,9.9,,,,,,
19.03.2020 02:00,12.1,747.7,761.2,,86,Calm  no wind,0,,,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,8.6,24.7,,,2500 or more  or no clouds.,,,9.0,9.8,No precipitation,12,,,,
18.03.2020 20:00,18.1,746.0,759.7,1.1,58,Wind blowing from the north,0,,3,10%  or less  but not 0,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,8.6,24.7,,,2500 or more  or no clouds.,,,6.0,9.7,No precipitation,12,,,,
18.03.2020 17:00,24.6,744.9,758.4,,30,Wind blowing from the west-southwest,1,,,10%  or less  but not 0, ,,,,,,,2500 or more  or no clouds.,,,10.0,5.9,,,,,,
18.03.2020 14:00,23.0,746.9,760.5,-3.2,33,Wind blowing from the west-northwest,1,,3,10%  or less  but not 0,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,8.6,23.0,,,2500 or more  or no clouds.,,,9.0,5.9,No precipitation,12,,,,
18.03.2020 11:00,15.9,750.1,763.8,,70,Wind blowing from the east-southeast,1,,2,90  or more  but not 100%,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,8.6,18.4,,,2500 or more  or no clouds.,,,5.0,10.4,No precipitation,6,,,,
18.03.2020 08:00,9.2,750.4,764.3,0.6,100,Wind blowing from the north,1,,2,100%.,Fog or ice fog. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,8.6,18.4,,,2500 or more  or no clouds.,,,2.6,9.2,No precipitation,12,,,,
18.03.2020 05:00,8.8,749.8,763.5,,100,Wind blowing from the west-northwest,1,,2,,Fog or ice fog. ,,,8.8,18.4,,,,,,1.8,8.8,No precipitation,6,,,,
18.03.2020 02:00,9.9,750.6,764.3,,98,Wind blowing from the north,0,,3,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,9.9,18.4,,,2500 or more  or no clouds.,,,6.0,9.6,No precipitation,12,,,,
17.03.2020 20:00,14.9,751.3,765.1,0.9,78,Calm  no wind,0,,,10%  or less  but not 0,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,12.0,18.4,,,2500 or more  or no clouds.,,,6.0,11.1,No precipitation,12,,,,
17.03.2020 17:00,18.2,750.4,764.0,,55,Wind blowing from the north,0,,,100%., ,,,,,,,1000-1500,,,8.0,9.0,,,,,,
17.03.2020 14:00,18.3,751.9,765.5,-2.4,55,Wind blowing from the east,1,,3,100%.,Haze. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,12.0,18.3,,,1000-1500,,,6.0,9.1,No precipitation,12,,,,
17.03.2020 11:00,13.6,754.3,768.1,,87,Wind blowing from the north-east,1,,2,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,12.0,,,,600-1000,,,5.0,11.5,No precipitation,6,,,,
17.03.2020 08:00,12.1,753.4,767.2,,94,Wind blowing from the east-northeast,0,,2,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,12.0,17.9,,,600-1000,,,4.8,11.2,No precipitation,12,,,,
17.03.2020 05:00,12.5,752.6,766.3,,90,Calm  no wind,0,,,,Rain  not freezing  intermittent  slight at time of observation. ,,,12.5,17.9,,,,,,5.0,10.9,No precipitation,6,,,,
17.03.2020 02:00,13.7,752.2,765.9,,78,Calm  no wind,0,,,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,13.7,17.9,,,2500 or more  or no clouds.,,,7.0,9.9,No precipitation,12,,,,
16.03.2020 20:00,16.0,752.2,765.9,1.9,62,Wind blowing from the north,0,,3,100%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,14.1,17.9,,,600-1000,,,6.0,8.7,No precipitation,12,,,,
16.03.2020 17:00,17.6,750.3,763.9,,53,Wind blowing from the north-east,1,,,100%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,14.1,20.4,,,1000-1500,,,7.0,7.9,No precipitation,6,,,,
16.03.2020 14:00,17.2,750.8,764.5,-1.2,52,Wind blowing from the north-east,1,,,100%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,14.1,21.0,,,1000-1500,,,7.0,7.3,No precipitation,12,,,,
16.03.2020 11:00,15.9,752.0,765.7,,56,Calm  no wind,0,,,100%., ,,,14.1,,,,1000-1500,,,7.0,7.1,No precipitation,6,,,,
16.03.2020 08:00,14.3,750.6,764.2,1.0,71,Wind blowing from the north,0,,3,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,8.3,21.0,,,1000-1500,,,7.0,9.1,No precipitation,12,,,,
16.03.2020 05:00,14.6,749.6,763.2,,65,Calm  no wind,0,,,, ,,,,,,,,,,8.0,8.1,,,,,,
16.03.2020 02:00,15.8,750.7,764.3,,58,Wind blowing from the north,0,,3,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,7.4,21.0,,,2500 or more  or no clouds.,,,9.0,7.6,No precipitation,12,,,,
15.03.2020 20:00,17.4,749.8,763.6,1.2,55,Wind blowing from the north-northeast,1,,3,100%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,7.4,21.0,,,2500 or more  or no clouds.,,,6.0,8.3,No precipitation,12,,,,
