Local time in Changde,T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR,E,Tg,E',sss
26.03.2020 23:00,18.0,747.6,760.9,2.3,93,Wind blowing from the north-northeast,7,,18,,Shower(s) of hail  with or without rain or rain and snow mixed  not associated with thunder  slight. ,,,17.0,24.9,,,2500 or more  or no clouds.,,,3.7,16.9,7.0,12,,,,
26.03.2020 20:00,20.0,745.3,758.6,2.7,86,Wind blowing from the north,2,,9,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,17.0,24.9,,,2000-2500,,,7.0,17.6,No precipitation,12,,,,
26.03.2020 17:00,22.6,742.6,755.8,,76,Wind blowing from the east,4,,,100%., ,,,,,,,2000-2500,,,19.0,18.2,,,,,,
26.03.2020 14:00,22.5,742.8,755.9,-0.9,83,Wind blowing from the east,3,,4,100%.,Mist. ,Fog or ice fog or thick haze.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,17.0,23.5,,,2000-2500,,,6.0,19.5,No precipitation,12,,,,
26.03.2020 11:00,22.0,743.7,756.9,,100,Wind blowing from the west,1,,4,90  or more  but not 100%,Fog or ice fog. ,Fog or ice fog or thick haze.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,17.0,23.5,,,2000-2500,,,5.0,22.0,0.1,6,,,,
26.03.2020 08:00,17.8,742.8,756.0,1.2,100,Wind blowing from the west,2,,4,100%.,Fog or ice fog  sky visible  has begun or has become thicker during the preceding hour. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,16.8,23.5,,,2000-2500,,,0.1,17.8,No precipitation,12,,,,
26.03.2020 05:00,18.1,741.6,754.8,,100,Calm  no wind,0,,,,Fog or ice fog  sky invisible  no appreciable change during the preceding hour. ,,,16.5,23.5,,,,,,less than 0.1,18.1,No precipitation,6,,,,
26.03.2020 02:00,19.9,741.7,754.8,0.1,98,Wind blowing from the south-east,0,,4,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,16.5,23.5,,,2500 or more  or no clouds.,,,3.8,19.6,No precipitation,12,,,,
25.03.2020 23:00,20.1,741.6,754.9,,94,Wind blowing from the north-northwest,2,,6,,Mist. ,,,16.5,23.5,,,,,,3.8,19.1,No precipitation,6,,,,
25.03.2020 20:00,21.4,740.7,753.9,-0.1,90,Wind blowing from the north-east,2,,10,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,16.5,23.5,,,2000-2500,,,5.0,19.7,7.0,12,,,,
25.03.2020 17:00,22.6,740.8,754.0,,83,Wind blowing from the east-southeast,1,,10,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,16.5,23.5,,,2000-2500,,,5.0,19.6,1.0,6,,,,
25.03.2020 14:00,21.4,742.0,755.2,-1.5,91,Wind blowing from the south-southwest,1,,,100%.,Mist. ,Rain.,Fog or ice fog or thick haze.,16.5,21.4,,,1500-2000,,,3.7,19.9,9.0,12,,,,
25.03.2020 11:00,17.1,743.5,756.8,,100,Wind blowing from the east-southeast,4,,10,,Rain  not freezing  intermittent  moderate at time of observation. ,Shower(s).,Fog or ice fog or thick haze.,16.5,,,,,,,0.1,17.1,8.0,6,,,,
25.03.2020 08:00,16.8,743.3,756.7,,100,Wind blowing from the east,1,,,100%.,Fog or ice fog  sky visible  has begun or has become thicker during the preceding hour. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,16.1,,,,300-600,,,less than 0.1,16.8,2.0,12,,,,
25.03.2020 05:00,16.6,743.3,756.6,,99,Wind blowing from the south-east,2,,5,,Fog or ice fog  sky invisible  no appreciable change during the preceding hour. ,,,15.0,,,,,,,0.1,16.4,No precipitation,6,,,,
25.03.2020 02:00,16.8,744.9,758.2,-0.7,97,Wind blowing from the north-northwest,2,,5,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,15.0,21.3,,,2500 or more  or no clouds.,,,1.2,16.3,No precipitation,12,,,,
24.03.2020 23:00,17.2,745.6,759.0,,95,Wind blowing from the east,3,,,,Mist. ,,,15.0,21.3,,,,,,1.7,16.4,No precipitation,6,,,,
24.03.2020 20:00,17.8,745.4,758.8,,91,Wind blowing from the east,2,,,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,15.0,21.3,,,2000-2500,,,2.9,16.3,No precipitation,12,,,,
24.03.2020 14:00,20.3,746.7,760.0,-2.4,68,Wind blowing from the east,2,,4,100%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,15.0,21.3,,,2000-2500,,,4.9,14.2,No precipitation,12,,,,
24.03.2020 11:00,18.4,749.1,762.5,,75,Wind blowing from the east-southeast,1,,4,100%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,15.0,19.3,,,2000-2500,,,4.0,13.9,No precipitation,6,,,,
24.03.2020 08:00,16.1,748.4,761.9,,82,Wind blowing from the north,0,,4,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,15.0,,,,2000-2500,,,4.1,13.0,No precipitation,12,,,,
24.03.2020 05:00,15.6,747.4,760.9,,81,Wind blowing from the west-northwest,2,,4,,Mist. ,,,14.9,19.3,,,,,,4.1,12.4,No precipitation,6,,,,
24.03.2020 02:00,15.8,748.6,762.1,-1.2,78,Wind blowing from the north,2,,4,,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,14.9,19.3,,,2500 or more  or no clouds.,,,4.7,12.0,No precipitation,12,,,,
23.03.2020 23:00,16.3,749.8,763.3,,75,Wind blowing from the north-northwest,2,,4,,Haze. ,,,14.9,19.3,,,,,,5.0,11.9,No precipitation,6,,,,
23.03.2020 20:00,16.3,748.9,762.4,,78,Wind blowing from the north,0,,5,100%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,14.9,19.3,,,2000-2500,,,5.0,12.5,No precipitation,12,,,,
23.03.2020 17:00,18.8,748.5,761.9,,68,Wind blowing from the north,1,,6,,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,14.9,21.2,,,,,,6.0,12.8,No precipitation,6,,,,
23.03.2020 14:00,17.7,749.8,763.3,,70,Wind blowing from the north,0,,6,,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,14.9,,,,2500 or more  or no clouds.,,,6.0,12.2,No precipitation,12,,,,
23.03.2020 11:00,17.1,750.7,764.2,,70,Wind blowing from the east,2,,8,100%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,14.9,,,,2000-2500,,,6.0,11.6,No precipitation,6,,,,
23.03.2020 08:00,15.1,750.4,763.9,,74,Wind blowing from the north-northwest,2,,8,100%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,14.9,23.5,,,1500-2000,,,5.0,10.5,No precipitation,12,,,,
23.03.2020 05:00,14.9,749.3,762.7,,72,Wind blowing from the north-northwest,3,,9,,Haze. ,,,14.9,23.5,,,,,,6.0,9.9,No precipitation,6,,,,
23.03.2020 02:00,15.8,749.6,763.0,,67,Wind blowing from the north,3,,9,,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,15.2,23.5,,,2500 or more  or no clouds.,,,6.0,9.7,No precipitation,12,,,,
22.03.2020 23:00,17.4,749.9,763.4,,74,Wind blowing from the north,4,,9,,Haze. ,,,15.2,23.5,,,,,,4.6,12.7,No precipitation,6,,,,
22.03.2020 20:00,18.9,748.5,761.9,1.8,70,Wind blowing from the north-east,4,,13,100%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,15.2,27.1,,,2000-2500,,,5.0,13.3,0.9,12,,,,
22.03.2020 17:00,21.2,746.7,760.0,,63,Wind blowing from the east,3,,,100%., ,,,,,,,2000-2500,,,9.0,13.9,,,,,,
22.03.2020 14:00,22.8,747.0,760.2,-1.7,60,Wind blowing from the north-northeast,2,,14,70 – 80%.,Cloud development not observed or not observable. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,15.2,30.1,,,2000-2500,,,13.0,14.6,13.0,12,,,,
22.03.2020 11:00,17.0,748.7,762.1,,89,Wind blowing from the north-northwest,4,,14,100%.,Rain (not freezing) not falling as shower(s). ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,15.2,30.1,,,300-600,,,9.0,15.2,12.0,6,,,,
22.03.2020 08:00,15.4,747.1,760.3,0.9,97,Wind blowing from the north-northeast,5,,14,100%.,Rain  not freezing  intermittent  moderate at time of observation. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,15.2,30.1,,,200-300,,,2.5,14.9,12.0,12,,,,
22.03.2020 05:00,19.0,746.2,759.3,,68,Wind blowing from the west-northwest,1,,,,Rain  not freezing  intermittent  slight at time of observation. ,,,17.5,30.1,,,,,,14.0,13.0,No precipitation,6,,,,
22.03.2020 02:00,21.1,745.3,758.4,,67,Wind blowing from the north-east,2,,13,,Rain (not freezing) not falling as shower(s). ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,17.5,30.1,,,2500 or more  or no clouds.,,,10.0,14.7,No precipitation,12,,,,
21.03.2020 23:00,22.1,743.6,756.7,,82,Wind blowing from the north,3,,8,,Mist. ,,,17.5,30.1,,,,,,7.0,18.9,No precipitation,6,,,,
21.03.2020 20:00,27.0,740.8,753.8,,59,Wind blowing from the east-northeast,3,,8,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,17.5,30.1,,,2000-2500,,,19.0,18.3,No precipitation,12,,,,
21.03.2020 17:00,28.3,739.4,752.4,,54,Wind blowing from the east-southeast,2,,,90  or more  but not 100%, ,,,,,,,600-1000,,,23.0,18.1,,,,,,
21.03.2020 14:00,28.0,740.6,753.6,-2.4,52,Wind blowing from the south-southwest,1,,5,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,17.5,28.0,,,600-1000,,,25.0,17.2,No precipitation,12,,,,
21.03.2020 11:00,24.4,743.0,756.1,,55,Wind blowing from the south,2,,4,, ,,,17.5,27.5,,,,,,13.0,14.8,No precipitation,6,,,,
21.03.2020 08:00,18.1,743.0,756.3,0.7,68,Wind blowing from the west-northwest,2,,6,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,13.0,,,,2500 or more  or no clouds.,,,11.0,12.1,No precipitation,12,,,,
21.03.2020 05:00,18.0,742.3,755.5,,67,Wind blowing from the east-southeast,2,,,, ,,,,,,,,,,14.0,11.8,,,,,,
21.03.2020 02:00,20.2,743.2,756.2,-1.1,56,Wind blowing from the south,2,,8,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,12.4,27.5,,,2500 or more  or no clouds.,,,17.0,11.2,No precipitation,12,,,,
20.03.2020 23:00,19.7,744.3,757.5,,61,Wind blowing from the east,3,,8,, ,,,12.4,27.5,,,,,,18.0,12.0,No precipitation,6,,,,
20.03.2020 20:00,20.6,743.1,756.4,0.2,60,Wind blowing from the east,4,,8,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,12.4,27.5,,,,,,27.0,12.6,No precipitation,12,,,,
20.03.2020 17:00,25.0,742.9,756.1,,46,Wind blowing from the east,3,,,20–30%., ,,,,,,,2500 or more  or no clouds.,,,21.0,12.6,,,,,,
20.03.2020 14:00,26.6,745.2,758.4,-2.8,41,Wind blowing from the east-southeast,2,,4,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,12.4,26.8,,,,,,16.0,12.3,No precipitation,12,,,,
20.03.2020 11:00,20.9,748.0,761.4,,58,Wind blowing from the south-southwest,2,,4,60%., ,,,12.4,26.8,,,600-1000,,,8.0,12.3,No precipitation,6,,,,
20.03.2020 08:00,13.0,748.0,761.5,0.9,82,Wind blowing from the west,2,,5,10%  or less  but not 0,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,12.4,26.8,,,2500 or more  or no clouds.,,,6.0,10.0,No precipitation,12,,,,
20.03.2020 05:00,16.6,747.1,760.4,,69,Calm  no wind,0,,,, ,,,,,,,,,,9.0,10.9,,,,,,
20.03.2020 02:00,17.0,748.3,761.5,,64,Wind blowing from the east,2,,7,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,12.3,26.8,,,2500 or more  or no clouds.,,,13.0,10.1,No precipitation,12,,,,
19.03.2020 23:00,18.5,748.9,762.2,,57,Wind blowing from the east,1,,9,, ,,,12.3,26.8,,,,,,16.0,9.8,No precipitation,6,,,,
19.03.2020 20:00,19.8,747.9,761.3,,58,Wind blowing from the east-northeast,3,,11,20–30%., ,,,12.3,26.8,,,2500 or more  or no clouds.,,,11.0,11.3,No precipitation,6,,,,
19.03.2020 17:00,23.0,747.3,760.6,,45,Wind blowing from the east,3,,,, ,,,,,,,,,,13.0,10.4,,,,,,
19.03.2020 14:00,26.4,748.5,761.8,,30,Wind blowing from the north-east,2,,11,60%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,12.3,26.5,,,2500 or more  or no clouds.,,,26.0,7.4,No precipitation,12,,,,
19.03.2020 11:00,23.3,749.5,762.9,,32,Wind blowing from the north,5,,11,, ,,,12.3,25.2,,,,,,21.0,5.7,No precipitation,6,,,,
19.03.2020 08:00,13.3,748.3,761.8,,75,Wind blowing from the north-west,4,,5,70 – 80%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,10.6,,,,2500 or more  or no clouds.,,,11.0,9.0,No precipitation,12,,,,
19.03.2020 05:00,14.1,746.5,759.8,,69,Wind blowing from the north-west,2,,,, ,,,,,,,,,,11.0,8.5,,,,,,
19.03.2020 02:00,16.6,746.6,759.9,,58,Wind blowing from the west-northwest,1,,6,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,9.9,25.2,,,2500 or more  or no clouds.,,,20.0,8.3,No precipitation,12,,,,
18.03.2020 23:00,16.5,747.5,760.9,,59,Wind blowing from the east-southeast,3,,,, ,,,9.9,25.2,,,,,,22.0,8.5,No precipitation,6,,,,
18.03.2020 20:00,16.9,746.2,759.7,0.9,62,Wind blowing from the east-southeast,3,,,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,9.9,25.2,,,2500 or more  or no clouds.,,,23.0,9.6,No precipitation,12,,,,
18.03.2020 17:00,23.7,745.3,758.7,,37,Wind blowing from the south-east,2,,,20–30%., ,,,,,,,2500 or more  or no clouds.,,,27.0,8.2,,,,,,
18.03.2020 14:00,23.6,747.0,760.3,-2.6,31,Wind blowing from the south-southeast,2,,6,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,9.9,24.7,,,2500 or more  or no clouds.,,,23.0,5.5,No precipitation,12,,,,
18.03.2020 11:00,18.9,749.6,763.0,,56,Wind blowing from the south-west,1,,6,no clouds, ,,,9.9,19.7,,,,,,14.0,9.9,No precipitation,6,,,,
18.03.2020 08:00,10.6,749.5,763.0,0.8,83,Wind blowing from the west-southwest,2,,6,no clouds,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,9.9,19.7,,,,,,7.0,7.8,No precipitation,12,,,,
18.03.2020 05:00,10.8,748.7,762.3,,78,Wind blowing from the west-southwest,4,,,, ,,,,,,,,,,26.0,7.1,,,,,,
18.03.2020 02:00,13.4,749.5,763.1,-1.2,67,Wind blowing from the south-west,3,,6,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,11.0,19.7,,,2500 or more  or no clouds.,,,30.0,7.4,No precipitation,12,,,,
17.03.2020 23:00,15.5,750.7,764.2,,57,Wind blowing from the west-southwest,4,,,, ,,,,,,,,,,30.0,7.0,,,,,,
17.03.2020 20:00,17.9,750.8,764.4,1.0,47,Wind blowing from the south-west,3,,5,70 – 80%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,11.0,19.7,,,2500 or more  or no clouds.,,,30.0,6.4,Trace of precipitation,12,,,,
