Local time in Chifeng,T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR,E,Tg,E',sss
27.03.2020 14:00,3.2,709.2,770.8,0.0,16,Wind blowing from the north-northwest,9,,,60%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-4.4,4.0,,,1000-1500,,,30.0,-20.2,No precipitation,12,,,,
27.03.2020 11:00,2.4,709.2,770.7,-0.4,19,Wind blowing from the north-west,10,,14,40%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-4.4,3.6,,,1000-1500,,,30.0,-18.9,No precipitation,12,,,,
27.03.2020 08:00,-0.3,709.6,771.1,0.4,26,Wind blowing from the west,5,,9,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-4.4,3.6,,,,,,30.0,-17.5,No precipitation,12,,,,
27.03.2020 05:00,-4.2,709.2,771.1,-0.7,37,Wind blowing from the west,4,,11,,Cloud development not observed or not observable. ,,,-4.4,3.6,,,2500 or more  or no clouds.,,,30.0,-16.7,No precipitation,12,,,,
27.03.2020 02:00,-3.1,709.9,771.7,-0.6,36,Wind blowing from the west,3,,,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-3.1,3.6,,,2500 or more  or no clouds.,,,30.0,-16.1,No precipitation,12,,,,
26.03.2020 23:00,-1.8,710.5,772.1,0.6,34,Wind blowing from the west-northwest,3,,,,Cloud development not observed or not observable. ,,,-1.8,,,,2500 or more  or no clouds.,,,30.0,-15.6,No precipitation,12,,,,
26.03.2020 20:00,0.5,709.9,771.4,1.4,24,Wind blowing from the north-west,5,,14,60%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-0.7,,,,1500-2000,,,13.0,-17.7,No precipitation,12,,,,
26.03.2020 17:00,1.9,708.5,769.9,,27,Wind blowing from the west-northwest,6,,,90  or more  but not 100%, ,,,-0.7,,,,1500-2000,,,30.0,-15.1,No precipitation,6,,,,
26.03.2020 14:00,2.8,708.2,769.0,-0.1,27,Wind blowing from the north-west,7,,14,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-0.7,,,,1500-2000,,,30.0,-14.4,5.0,12,,,,
26.03.2020 11:00,2.8,708.3,768.1,,52,Wind blowing from the north-west,2,,13,100%., ,,,-0.7,,,,1500-2000,,,30.0,-6.3,No precipitation,6,,,,
26.03.2020 08:00,0.0,707.5,767.2,0.9,86,Calm  no wind,0,,,70 – 80%.,Intermittent fall of snowflakes  slight at time of observation. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-0.7,,,,1500-2000,,,23.0,-2.1,7.0,12,,,,
26.03.2020 05:00,-0.4,706.6,765.7,,97,Wind blowing from the north-northwest,2,,13,,Intermittent fall of snowflakes  moderate at time of observation. ,,,-0.5,21.8,,,,,,0.7,-0.8,7.0,6,,,,
26.03.2020 02:00,3.3,704.8,763.3,3.8,89,Wind blowing from the north-northwest,4,,13,,Rain  not freezing  intermittent  slight at time of observation. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,3.3,21.8,,,2500 or more  or no clouds.,,,22.0,1.7,2.0,12,,,,
25.03.2020 23:00,12.1,701.0,758.8,,29,Wind blowing from the north,4,,10,, ,,,7.1,21.8,,,,,,19.0,-5.4,No precipitation,6,,,,
25.03.2020 20:00,16.3,698.2,755.8,,39,Wind blowing from the west,3,,10,50%., ,,,7.1,21.8,,,1500-2000,,,8.0,2.3,No precipitation,6,,,,
25.03.2020 17:00,21.0,697.0,754.3,,24,Wind blowing from the south-west,4,,10,50%., ,,,7.1,21.8,,,1500-2000,,,18.0,-0.3,No precipitation,6,,,,
25.03.2020 14:00,21.3,697.6,754.7,-1.6,27,Wind blowing from the south-west,4,,9,50%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,7.1,21.7,,,1500-2000,,,12.0,1.6,No precipitation,12,,,,
25.03.2020 11:00,16.8,699.2,756.7,,41,Wind blowing from the south-west,4,,10,50%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,7.1,19.7,,,1500-2000,,,5.0,3.5,No precipitation,6,,,,
25.03.2020 08:00,11.0,699.7,757.7,0.6,60,Wind blowing from the south-west,3,,10,60%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,4.1,19.7,,,1500-2000,,,4.7,3.5,Trace of precipitation,12,,,,
25.03.2020 05:00,8.4,699.1,757.0,,68,Wind blowing from the south-west,3,,10,,Haze. ,,,0.6,19.7,,,,,,4.4,2.8,No precipitation,6,,,,
25.03.2020 02:00,10.6,699.7,757.3,-0.5,57,Wind blowing from the west-southwest,4,,10,,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,0.6,19.7,,,2500 or more  or no clouds.,,,6.0,2.4,No precipitation,12,,,,
24.03.2020 23:00,12.9,700.2,758.1,,42,Wind blowing from the west-southwest,3,,10,, ,,,,19.7,,,,,,21.0,0.3,No precipitation,6,,,,
24.03.2020 20:00,14.5,699.7,758.4,0.0,37,Wind blowing from the south-west,3,,10,70 – 80%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,0.6,19.7,,,1000-1500,,,22.0,0.0,No precipitation,12,,,,
24.03.2020 17:00,17.5,699.7,758.3,,30,Wind blowing from the west-southwest,5,,10,70 – 80%., ,,,0.6,19.7,,,1500-2000,,,14.0,-0.3,No precipitation,6,,,,
24.03.2020 14:00,19.1,700.4,758.9,,27,Wind blowing from the south-west,5,,10,40%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,0.6,19.3,,,1500-2000,,,11.0,-0.3,No precipitation,12,,,,
24.03.2020 11:00,13.7,702.9,761.8,,41,Wind blowing from the south-west,3,,6,60%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,0.6,14.9,,,1500-2000,,,6.0,0.7,No precipitation,6,,,,
24.03.2020 08:00,4.0,703.9,763.5,-0.2,54,Wind blowing from the east-southeast,1,,3,70 – 80%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,0.6,14.9,,,1500-2000,,,10.0,-4.5,No precipitation,12,,,,
24.03.2020 05:00,1.3,704.1,763.5,,59,Calm  no wind,0,,,,Haze. ,,,-1.1,14.9,,,,,,3.2,-6.0,No precipitation,6,,,,
24.03.2020 02:00,2.0,704.8,764.3,-0.6,51,Wind blowing from the south,1,,8,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-1.1,14.9,,,2500 or more  or no clouds.,,,8.0,-7.1,No precipitation,12,,,,
23.03.2020 23:00,5.5,705.4,764.9,,38,Wind blowing from the north,1,,8,, ,,,-1.1,14.9,,,,,,11.0,-7.7,No precipitation,6,,,,
23.03.2020 20:00,9.3,705.4,765.2,0.6,29,Wind blowing from the east-northeast,2,,8,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-1.1,14.9,,,,,,10.0,-7.8,No precipitation,12,,,,
23.03.2020 17:00,14.2,704.8,764.5,,23,Wind blowing from the east-southeast,4,,8,no clouds, ,,,-1.1,14.9,,,,,,26.0,-6.6,No precipitation,6,,,,
23.03.2020 14:00,13.6,706.1,765.6,-2.1,22,Wind blowing from the east,3,,6,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-1.1,14.3,,,,,,30.0,-7.7,No precipitation,12,,,,
23.03.2020 11:00,10.1,708.2,767.8,,28,Wind blowing from the south-east,2,,8,no clouds, ,,,-1.1,14.3,,,,,,30.0,-7.6,No precipitation,6,,,,
23.03.2020 08:00,2.8,708.4,768.5,,52,Wind blowing from the east,1,,8,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-1.1,14.3,,,,,,14.0,-6.3,No precipitation,12,,,,
23.03.2020 05:00,-0.9,707.5,767.6,,60,Calm  no wind,0,,,, ,,,-1.0,14.3,,,,,,30.0,-7.7,No precipitation,6,,,,
23.03.2020 02:00,2.5,706.9,766.5,1.8,44,Wind blowing from the north-west,2,,14,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-1.0,14.3,,,2500 or more  or no clouds.,,,30.0,-8.5,No precipitation,12,,,,
22.03.2020 23:00,7.1,705.1,764.3,,35,Wind blowing from the west-northwest,5,,,, ,,,-1.0,14.3,,,,,,30.0,-7.3,No precipitation,6,,,,
22.03.2020 20:00,9.0,704.4,764.0,1.4,29,Wind blowing from the west,4,,14,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-1.0,14.3,,,,,,23.0,-8.1,No precipitation,12,,,,
22.03.2020 17:00,13.0,703.0,762.6,,20,Wind blowing from the north-west,6,,14,no clouds, ,,,-1.0,14.3,,,,,,30.0,-9.4,No precipitation,6,,,,
22.03.2020 14:00,13.6,702.4,761.8,-1.2,19,Wind blowing from the west-northwest,8,,,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-1.0,13.9,,,,,,30.0,-9.6,No precipitation,12,,,,
22.03.2020 11:00,10.8,703.6,763.0,,31,Wind blowing from the west,4,,7,no clouds, ,,,-1.0,11.0,,,,,,30.0,-5.6,No precipitation,6,,,,
22.03.2020 08:00,4.4,704.8,765.1,0.0,56,Wind blowing from the north-east,1,,6,60%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-1.0,8.5,,,2500 or more  or no clouds.,,,30.0,-3.6,No precipitation,12,,,,
22.03.2020 05:00,-0.5,704.8,765.1,,70,Wind blowing from the south-southwest,1,,7,, ,,,-0.8,8.5,,,,,,30.0,-5.3,No precipitation,6,,,,
22.03.2020 02:00,1.5,705.3,765.6,0.6,68,Wind blowing from the west-northwest,2,,7,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-0.8,8.5,,,2500 or more  or no clouds.,,,30.0,-3.8,No precipitation,12,,,,
21.03.2020 23:00,3.5,704.7,765.4,,59,Wind blowing from the west-northwest,4,,7,, ,,,-0.8,8.5,,,,,,30.0,-3.8,No precipitation,6,,,,
21.03.2020 20:00,4.5,703.6,764.3,,54,Wind blowing from the west-northwest,3,,7,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-0.8,8.5,,,,,,20.0,-4.0,1.0,12,,,,
21.03.2020 17:00,8.0,702.4,762.4,,43,Wind blowing from the west-southwest,4,,7,70 – 80%., ,,,-0.8,11.1,,,1500-2000,,,30.0,-3.8,No precipitation,6,,,,
21.03.2020 14:00,6.6,702.9,763.1,-1.0,50,Wind blowing from the west,3,,6,60%.,Cloud development not observed or not observable. ,Rain and snow or other types of solid precipitation,Rain.,-0.8,14.9,,,1500-2000,,,30.0,-3.1,5.0,12,,,,
21.03.2020 11:00,1.2,703.9,764.5,,93,Wind blowing from the south-west,4,,6,100%.,Rain and snow or ice pellets not falling as shower(s). ,Rain and snow or other types of solid precipitation,Rain.,-0.8,,,,1500-2000,,,9.0,0.2,5.0,6,,,,
21.03.2020 08:00,-0.5,703.7,764.2,0.9,96,Calm  no wind,0,,,100%.,Intermittent fall of snowflakes  moderate at time of observation. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-0.8,14.9,,,1500-2000,,,0.8,-1.1,3.0,12,,,,
21.03.2020 05:00,0.3,702.8,762.6,,74,Wind blowing from the north,3,,8,,Intermittent fall of snowflakes  slight at time of observation. ,,,-0.9,14.9,,,,,,5.0,-3.8,No precipitation,6,,,,
21.03.2020 02:00,0.4,701.2,760.4,0.1,41,Wind blowing from the west-southwest,1,,13,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-0.9,14.9,,,2500 or more  or no clouds.,,,29.0,-11.6,No precipitation,12,,,,
20.03.2020 23:00,3.8,701.1,760.3,,32,Wind blowing from the north-east,2,,13,, ,,,-0.9,14.9,,,,,,4.4,-11.4,No precipitation,6,,,,
20.03.2020 20:00,6.4,700.5,759.8,3.2,28,Wind blowing from the north-northeast,3,,13,40%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-0.9,14.9,,,1500-2000,,,30.0,-10.8,No precipitation,12,,,,
20.03.2020 17:00,11.1,697.3,756.6,,23,Wind blowing from the north,6,,13,no clouds, ,,,-0.9,14.9,,,,,,30.0,-9.2,No precipitation,6,,,,
20.03.2020 14:00,14.2,695.3,754.0,0.0,16,Wind blowing from the north-east,5,,10,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-0.9,14.9,,,,,,24.0,-11.3,No precipitation,12,,,,
20.03.2020 11:00,11.6,695.3,754.2,,21,Calm  no wind,0,,,no clouds, ,,,-0.9,11.6,,,,,,30.0,-10.0,No precipitation,6,,,,
20.03.2020 08:00,6.8,694.6,753.7,-0.6,28,Wind blowing from the south-west,4,,7,40%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-0.9,8.3,,,1500-2000,,,30.0,-10.4,No precipitation,12,,,,
20.03.2020 05:00,-0.3,695.2,754.8,,32,Wind blowing from the east-southeast,0,,8,, ,,,-1.4,8.3,,,,,,30.0,-15.0,No precipitation,6,,,,
20.03.2020 02:00,1.4,696.9,756.4,-2.0,28,Wind blowing from the south-west,2,,12,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-1.8,8.3,,,2500 or more  or no clouds.,,,30.0,-15.1,No precipitation,12,,,,
19.03.2020 23:00,2.0,698.9,758.8,,26,Wind blowing from the south-southwest,2,,16,, ,,,-1.8,8.3,,,,,,30.0,-15.5,No precipitation,6,,,,
19.03.2020 20:00,3.9,700.0,760.2,,20,Wind blowing from the south-west,1,,19,60%., ,,,-1.8,8.3,,,1500-2000,,,30.0,-17.0,No precipitation,6,,,,
19.03.2020 17:00,7.0,699.5,759.6,,16,Wind blowing from the north,6,,19,no clouds, ,,,-1.8,8.3,,,,,,30.0,-17.1,No precipitation,6,,,,
19.03.2020 14:00,7.6,699.7,759.7,,20,Wind blowing from the north-northwest,7,,19,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-1.8,12.9,,,,,,30.0,-13.9,No precipitation,12,,,,
19.03.2020 11:00,5.2,700.2,760.3,,25,Wind blowing from the north-northwest,11,,19,20–30%., ,,,-1.8,,,,1500-2000,,,20.0,-13.2,No precipitation,6,,,,
19.03.2020 08:00,1.5,698.9,759.1,0.7,35,Wind blowing from the north-northwest,8,,14,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-1.8,,,,1500-2000,,,30.0,-12.3,No precipitation,12,,,,
19.03.2020 05:00,-1.3,698.2,758.7,,48,Wind blowing from the west,2,,16,, ,,,-1.8,,,,,,,30.0,-10.9,No precipitation,6,,,,
