Local time in Danzhou,T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR,E,Tg,E',sss
27.03.2020 05:00,24.5,742.3,756.8,-0.6,61,Wind blowing from the south-southwest,1,,5,,Cloud development not observed or not observable. ,,,22.4,33.3,,,2500 or more  or no clouds.,,,30.0,16.5,No precipitation,12,,,,
27.03.2020 02:00,25.3,742.9,757.3,-1.1,60,Wind blowing from the south,3,,8,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,22.4,33.3,,,2500 or more  or no clouds.,,,30.0,17.0,No precipitation,12,,,,
26.03.2020 23:00,25.9,744.0,758.5,1.3,65,Wind blowing from the south-southeast,2,,,,Cloud development not observed or not observable. ,,,22.4,33.3,,,2500 or more  or no clouds.,,,30.0,18.8,No precipitation,12,,,,
26.03.2020 20:00,27.4,742.7,757.3,0.7,64,Wind blowing from the south,1,,8,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,22.4,33.3,,,,,,25.0,20.0,No precipitation,12,,,,
26.03.2020 17:00,30.7,742.0,756.6,,52,Wind blowing from the south-southeast,2,,,70 – 80%., ,,,22.4,33.3,,,600-1000,,,30.0,19.7,No precipitation,6,,,,
26.03.2020 14:00,33.0,742.7,757.2,-1.7,45,Wind blowing from the north-west,1,,5,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,22.4,33.1,,,600-1000,,,28.0,19.5,No precipitation,12,,,,
26.03.2020 11:00,30.1,744.4,759.0,,50,Wind blowing from the south-southwest,2,,4,no clouds, ,,,22.4,31.9,,,,,,30.0,18.5,No precipitation,6,,,,
26.03.2020 08:00,24.3,743.8,758.5,0.7,75,Wind blowing from the south-southeast,1,,4,10%  or less  but not 0,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,22.4,31.9,,,2500 or more  or no clouds.,,,26.0,19.6,No precipitation,12,,,,
26.03.2020 05:00,22.4,743.1,757.6,,84,Wind blowing from the south-east,2,,5,, ,,,22.4,31.9,,,,,,25.0,19.6,No precipitation,6,,,,
26.03.2020 02:00,23.0,743.7,758.2,,82,Wind blowing from the south-southeast,1,,5,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,22.9,31.9,,,2500 or more  or no clouds.,,,23.0,19.8,0.3,12,,,,
25.03.2020 23:00,24.8,744.3,758.8,,78,Calm  no wind,0,,,, ,,,22.9,31.9,,,,,,23.0,20.7,No precipitation,6,,,,
25.03.2020 20:00,26.4,743.2,757.9,1.1,68,Wind blowing from the north-west,1,,9,90  or more  but not 100%,Cloud development not observed or not observable. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,22.9,31.9,,,600-1000,,,30.0,20.0,0.3,12,,,,
25.03.2020 17:00,29.3,742.1,756.7,,62,Wind blowing from the north-northwest,1,,9,90  or more  but not 100%,Rain (not freezing) not falling as shower(s). ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,22.9,31.9,,,300-600,,,30.0,21.3,0.3,6,,,,
25.03.2020 14:00,31.2,743.1,757.6,,46,Wind blowing from the south,2,,,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,22.9,33.8,,,600-1000,,,30.0,18.2,No precipitation,12,,,,
25.03.2020 08:00,24.1,744.4,759.1,0.9,82,Wind blowing from the south-east,2,,,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,22.9,,,,2500 or more  or no clouds.,,,26.0,20.8,No precipitation,12,,,,
25.03.2020 05:00,23.6,743.5,757.9,,83,Wind blowing from the south-east,2,,,, ,,,22.5,33.8,,,,,,30.0,20.5,No precipitation,6,,,,
25.03.2020 02:00,24.4,744.1,758.5,,81,Wind blowing from the south-east,2,,,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,22.5,33.8,,,2500 or more  or no clouds.,,,30.0,20.9,No precipitation,12,,,,
24.03.2020 23:00,24.7,745.0,759.5,,83,Wind blowing from the south-southeast,2,,7,, ,,,22.5,33.8,,,,,,26.0,21.6,No precipitation,6,,,,
24.03.2020 20:00,26.6,743.6,758.2,1.1,70,Wind blowing from the west,1,,7,90  or more  but not 100%,Rain (not freezing) not falling as shower(s). ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,22.5,33.8,,,600-1000,,,30.0,20.7,Trace of precipitation,12,,,,
24.03.2020 17:00,32.0,742.5,757.0,,51,Wind blowing from the north-east,2,,5,20–30%., ,,,22.5,33.8,,,600-1000,,,30.0,20.6,No precipitation,6,,,,
24.03.2020 14:00,32.4,744.1,758.5,,41,Wind blowing from the west-southwest,1,,4,40%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,22.5,32.5,,,600-1000,,,30.0,17.5,No precipitation,12,,,,
24.03.2020 11:00,28.9,746.3,760.9,,53,Wind blowing from the east-northeast,1,,,20–30%., ,,,22.5,31.8,,,600-1000,,,30.0,18.4,No precipitation,6,,,,
24.03.2020 08:00,23.0,745.8,760.5,,86,Wind blowing from the south,1,,4,10%  or less  but not 0,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,22.4,31.8,,,2500 or more  or no clouds.,,,15.0,20.5,No precipitation,12,,,,
24.03.2020 05:00,23.2,744.7,759.2,,89,Wind blowing from the south-southeast,2,,6,,Mist. ,,,21.8,31.8,,,,,,5.0,21.3,No precipitation,6,,,,
24.03.2020 02:00,23.1,745.1,759.7,-0.5,91,Calm  no wind,0,,,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,21.8,31.8,,,2500 or more  or no clouds.,,,3.8,21.5,No precipitation,12,,,,
23.03.2020 23:00,23.5,745.6,760.3,,90,Wind blowing from the north-west,1,,6,,Mist. ,,,21.8,31.8,,,,,,4.4,21.8,No precipitation,6,,,,
23.03.2020 20:00,26.3,744.1,758.8,,73,Wind blowing from the north-northeast,2,,6,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,21.8,31.8,,,,,,16.0,21.1,No precipitation,12,,,,
23.03.2020 17:00,31.1,743.1,757.6,,53,Wind blowing from the north-northeast,2,,5,10%  or less  but not 0, ,,,21.8,33.8,,,600-1000,,,19.0,20.4,No precipitation,6,,,,
23.03.2020 14:00,30.8,745.0,759.5,-2.1,57,Wind blowing from the north,2,,5,70 – 80%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,21.8,33.9,,,600-1000,,,17.0,21.3,No precipitation,12,,,,
23.03.2020 11:00,26.5,747.1,761.8,,72,Wind blowing from the north-northwest,2,,4,90  or more  but not 100%, ,,,21.8,,,,600-1000,,,15.0,21.0,No precipitation,6,,,,
23.03.2020 08:00,22.4,745.8,760.5,,94,Wind blowing from the west,1,,4,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,21.8,33.9,,,600-1000,,,4.0,21.4,No precipitation,12,,,,
23.03.2020 05:00,22.1,744.2,758.7,,95,Wind blowing from the west,1,,6,,Mist. ,,,22.0,33.9,,,,,,2.9,21.3,No precipitation,6,,,,
23.03.2020 02:00,22.4,744.1,758.7,,93,Wind blowing from the south-west,1,,6,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,22.3,33.9,,,2500 or more  or no clouds.,,,2.0,21.2,No precipitation,12,,,,
22.03.2020 23:00,24.0,745.2,759.8,,86,Wind blowing from the north-northwest,1,,6,, ,,,22.3,33.9,,,,,,9.0,21.5,No precipitation,6,,,,
22.03.2020 20:00,27.1,744.3,758.9,1.7,64,Wind blowing from the north-northwest,1,,6,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,22.3,33.9,,,,,,26.0,19.7,No precipitation,12,,,,
22.03.2020 17:00,33.6,742.6,757.0,,42,Wind blowing from the north-northwest,1,,4,no clouds, ,,,22.3,33.9,,,,,,21.0,18.9,No precipitation,6,,,,
22.03.2020 14:00,31.4,744.2,758.8,-2.3,49,Wind blowing from the west,1,,4,10%  or less  but not 0,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,22.3,33.3,,,600-1000,,,27.0,19.4,No precipitation,12,,,,
22.03.2020 11:00,26.0,746.5,761.2,,78,Wind blowing from the north,2,,4,90  or more  but not 100%, ,,,22.3,,,,600-1000,,,11.0,21.9,No precipitation,6,,,,
22.03.2020 08:00,23.1,745.4,760.1,2.0,76,Wind blowing from the west,1,,4,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,22.3,,,,,,,22.0,18.6,No precipitation,12,,,,
22.03.2020 05:00,22.7,743.4,757.9,,68,Wind blowing from the south-west,2,,5,, ,,,21.5,33.3,,,,,,30.0,16.5,No precipitation,6,,,,
22.03.2020 02:00,23.8,744.4,758.8,,66,Wind blowing from the west,1,,6,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,21.5,33.3,,,2500 or more  or no clouds.,,,30.0,17.1,No precipitation,12,,,,
21.03.2020 23:00,24.3,745.1,759.7,,72,Wind blowing from the south,1,,6,, ,,,21.5,33.3,,,,,,23.0,18.9,No precipitation,6,,,,
21.03.2020 20:00,26.5,744.3,759.0,,59,Wind blowing from the north,2,,6,10%  or less  but not 0,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,21.5,33.3,,,2500 or more  or no clouds.,,,30.0,17.8,No precipitation,12,,,,
21.03.2020 17:00,32.4,742.9,757.4,,47,Wind blowing from the north,1,,6,90  or more  but not 100%, ,,,21.5,33.3,,,600-1000,,,30.0,19.6,No precipitation,6,,,,
21.03.2020 14:00,32.6,744.3,758.8,,46,Wind blowing from the north,2,,6,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,21.5,33.3,,,1500-2000,,,30.0,19.5,No precipitation,12,,,,
21.03.2020 11:00,30.3,746.4,760.9,,45,Wind blowing from the east-southeast,1,,3,90  or more  but not 100%, ,,,21.5,31.9,,,1500-2000,,,30.0,17.0,No precipitation,6,,,,
21.03.2020 08:00,22.4,745.6,760.3,,88,Wind blowing from the north,0,,4,90  or more  but not 100%,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,21.5,,,,1500-2000,,,7.0,20.3,No precipitation,12,,,,
21.03.2020 05:00,22.5,744.4,758.9,,88,Wind blowing from the south-southeast,1,,6,, ,,,21.9,31.9,,,,,,8.0,20.4,No precipitation,6,,,,
21.03.2020 02:00,23.7,744.7,759.3,-0.9,84,Wind blowing from the east,1,,6,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,21.9,31.9,,,2500 or more  or no clouds.,,,14.0,20.8,No precipitation,12,,,,
20.03.2020 23:00,24.3,745.6,760.2,,84,Wind blowing from the south-east,1,,6,, ,,,21.9,31.9,,,,,,10.0,21.4,No precipitation,6,,,,
20.03.2020 20:00,25.6,744.6,759.3,1.7,79,Wind blowing from the north,2,,6,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,21.9,31.9,,,2500 or more  or no clouds.,,,12.0,21.7,No precipitation,12,,,,
20.03.2020 17:00,31.6,742.9,757.5,,47,Wind blowing from the east-southeast,1,,5,90  or more  but not 100%, ,,,21.9,31.9,,,600-1000,,,30.0,18.9,No precipitation,6,,,,
20.03.2020 14:00,30.9,744.8,759.4,-2.0,49,Wind blowing from the east-northeast,1,,5,70 – 80%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,21.9,30.9,,,600-1000,,,30.0,18.9,No precipitation,12,,,,
20.03.2020 11:00,28.1,746.8,761.5,,59,Wind blowing from the south-southwest,2,,5,90  or more  but not 100%, ,,,21.9,29.6,,,,,,30.0,19.3,No precipitation,6,,,,
20.03.2020 08:00,22.6,746.1,760.9,,92,Wind blowing from the north,0,,4,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,21.4,,,,2500 or more  or no clouds.,,,7.0,21.2,No precipitation,12,,,,
20.03.2020 05:00,22.0,744.6,759.2,,93,Wind blowing from the south,1,,5,,Mist. ,,,20.5,29.6,,,,,,3.7,20.8,No precipitation,6,,,,
20.03.2020 02:00,22.7,745.6,760.3,,89,Wind blowing from the north,0,,5,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,20.5,29.6,,,2500 or more  or no clouds.,,,8.0,20.8,No precipitation,12,,,,
19.03.2020 23:00,22.7,746.3,761.0,,88,Wind blowing from the south-west,1,,5,, ,,,20.5,29.6,,,,,,8.0,20.6,No precipitation,6,,,,
19.03.2020 20:00,23.5,745.1,759.9,,85,Wind blowing from the north,2,,5,100%., ,,,20.5,29.6,,,600-1000,,,11.0,20.8,No precipitation,6,,,,
19.03.2020 17:00,27.9,743.2,757.9,,66,Wind blowing from the north-northeast,2,,5,90  or more  but not 100%, ,,,20.5,29.6,,,,,,16.0,21.0,No precipitation,6,,,,
19.03.2020 14:00,28.4,744.6,759.2,,62,Wind blowing from the north-west,2,,4,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,20.5,30.2,,,600-1000,,,17.0,20.4,No precipitation,12,,,,
19.03.2020 11:00,27.1,746.4,761.1,,69,Wind blowing from the north,2,,3,90  or more  but not 100%, ,,,20.5,30.2,,,600-1000,,,14.0,20.9,No precipitation,6,,,,
19.03.2020 08:00,21.4,745.3,760.0,1.5,93,Wind blowing from the south-west,1,,3,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,20.5,30.2,,,1500-2000,,,8.0,20.2,No precipitation,12,,,,
19.03.2020 05:00,21.1,743.8,758.5,,92,Wind blowing from the south-southwest,1,,4,, ,,,21.0,30.2,,,,,,9.0,19.7,No precipitation,6,,,,
19.03.2020 02:00,22.2,744.1,758.8,,87,Wind blowing from the south-east,1,,4,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,21.5,30.2,,,2500 or more  or no clouds.,,,14.0,19.9,No precipitation,12,,,,
18.03.2020 23:00,23.4,745.2,759.9,,82,Wind blowing from the west-southwest,1,,4,, ,,,21.5,30.2,,,,,,12.0,20.2,No precipitation,6,,,,
18.03.2020 20:00,25.2,743.9,758.6,,74,Wind blowing from the north-west,1,,4,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,21.5,30.2,,,600-1000,,,12.0,20.2,No precipitation,12,,,,
18.03.2020 17:00,29.5,743.0,757.6,,54,Wind blowing from the south-east,2,,4,90  or more  but not 100%, ,,,21.5,30.2,,,,,,20.0,19.2,No precipitation,6,,,,
18.03.2020 14:00,29.2,744.5,759.1,,55,Wind blowing from the south-southwest,2,,6,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,21.5,29.6,,,2500 or more  or no clouds.,,,19.0,19.2,No precipitation,12,,,,
