Local time in Aletai,T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR,E,Tg,E',sss
27.03.2020 14:00,7.2,705.8,772.6,-0.8,29,Wind blowing from the south-east,4,,,10%  or less  but not 0,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-2.5,7.2,,,2500 or more  or no clouds.,,,29.0,-9.6,No precipitation,12,,,,
27.03.2020 11:00,3.5,706.6,774.1,0.2,42,Wind blowing from the south-southeast,1,,5,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-2.5,5.2,,,,,,20.0,-8.2,No precipitation,12,,,,
27.03.2020 08:00,-1.4,706.4,773.9,,47,Wind blowing from the west-southwest,1,,5,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-7.8,5.2,,,,,,26.0,-11.5,No precipitation,12,,,,
27.03.2020 05:00,-0.6,706.3,773.5,-0.9,36,Wind blowing from the north,2,,4,,Cloud development not observed or not observable. ,,,-7.8,5.2,,,2500 or more  or no clouds.,,,26.0,-13.8,No precipitation,12,,,,
27.03.2020 02:00,-0.4,707.2,774.7,-0.3,37,Wind blowing from the north,2,,4,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-7.8,5.2,,,2500 or more  or no clouds.,,,24.0,-13.3,No precipitation,12,,,,
26.03.2020 23:00,-1.5,707.5,775.9,0.3,65,Wind blowing from the north,1,,4,,Cloud development not observed or not observable. ,,,-7.8,5.2,,,2500 or more  or no clouds.,,,24.0,-7.4,No precipitation,12,,,,
26.03.2020 20:00,3.3,707.2,775.6,-0.8,33,Wind blowing from the south-west,2,,4,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-7.8,5.2,,,,,,28.0,-11.4,No precipitation,12,,,,
26.03.2020 17:00,4.6,708.0,776.2,,26,Wind blowing from the south-southeast,1,,4,no clouds, ,,,-7.8,4.6,,,,,,30.0,-13.3,No precipitation,6,,,,
26.03.2020 14:00,2.8,709.3,777.7,-0.5,36,Wind blowing from the south,2,,4,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-7.8,2.8,,,,,,30.0,-11.1,No precipitation,12,,,,
26.03.2020 11:00,-2.1,709.8,778.6,,72,Wind blowing from the south-east,2,,,no clouds, ,,,-7.8,1.8,,,,,,21.0,-6.6,No precipitation,6,,,,
26.03.2020 08:00,-7.7,708.9,777.9,0.2,87,Wind blowing from the south-southwest,1,,4,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-8.6,1.8,,,,,,20.0,-9.5,No precipitation,12,,,,
26.03.2020 05:00,-7.0,708.7,777.4,,89,Calm  no wind,0,,,, ,,,-9.0,1.8,,,,,,19.0,-8.5,No precipitation,6,,,,
26.03.2020 02:00,-6.0,709.0,778.0,0.5,84,Wind blowing from the east-southeast,0,,7,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-9.0,1.8,,,2500 or more  or no clouds.,,,21.0,-8.3,0.1,12,,,,
25.03.2020 23:00,-3.6,708.5,777.3,,63,Wind blowing from the west,2,,7,, ,,,-9.0,1.8,,,,,,20.0,-9.8,0.1,6,,,,
25.03.2020 20:00,-0.3,707.8,776.8,,50,Wind blowing from the west-northwest,2,,7,no clouds, ,,,-9.0,1.8,,,,,,22.0,-9.5,No precipitation,6,,,,
25.03.2020 17:00,1.4,707.5,776.0,,38,Wind blowing from the west,3,,6,no clouds, ,,,-9.0,1.7,,,,,,26.0,-11.4,No precipitation,6,,,,
25.03.2020 14:00,-1.1,707.5,776.0,0.9,49,Wind blowing from the west-southwest,3,,6,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-9.0,0.1,,,,,,26.0,-10.7,No precipitation,12,,,,
25.03.2020 11:00,-3.1,706.6,775.3,,49,Wind blowing from the west,2,,,no clouds, ,,,-9.0,0.1,,,,,,23.0,-12.3,No precipitation,6,,,,
25.03.2020 08:00,-8.5,704.7,773.5,1.3,80,Wind blowing from the west-northwest,1,,6,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-9.8,0.1,,,,,,20.0,-11.3,No precipitation,12,,,,
25.03.2020 05:00,-7.0,703.4,771.8,,76,Wind blowing from the west,1,,,, ,,,-9.8,0.1,,,,,,21.0,-10.5,No precipitation,6,,,,
25.03.2020 02:00,-4.7,703.3,771.6,0.4,68,Wind blowing from the west-northwest,2,,6,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-9.8,0.1,,,2500 or more  or no clouds.,,,22.0,-9.7,0.1,12,,,,
24.03.2020 23:00,-3.5,702.9,771.1,,58,Wind blowing from the north-west,2,,6,, ,,,,0.1,,,,,,24.0,-10.6,0.1,6,,,,
24.03.2020 20:00,-1.0,702.4,771.1,-0.3,44,Wind blowing from the west,2,,5,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-9.8,0.1,,,2500 or more  or no clouds.,,,25.0,-11.7,No precipitation,12,,,,
24.03.2020 17:00,-0.6,702.7,771.0,,56,Wind blowing from the south,1,,4,20–30%., ,,,-9.8,1.0,,,2500 or more  or no clouds.,,,27.0,-8.5,No precipitation,6,,,,
24.03.2020 14:00,-2.4,703.7,772.0,-0.5,61,Wind blowing from the east-southeast,2,,8,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-9.8,4.9,,,2500 or more  or no clouds.,,,26.0,-8.9,No precipitation,12,,,,
24.03.2020 11:00,-3.3,704.2,772.4,,60,Wind blowing from the east,2,,,no clouds, ,,,-9.8,4.9,,,,,,19.0,-10.0,No precipitation,6,,,,
24.03.2020 08:00,-9.2,703.5,772.3,0.8,83,Wind blowing from the north-east,1,,14,70 – 80%.,Cloud development not observed or not observable. ,Snow and/or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-9.4,4.9,,,2500 or more  or no clouds.,,,20.0,-11.6,0.6,12,,,,
24.03.2020 05:00,-6.3,702.7,770.8,,72,Wind blowing from the west-northwest,2,,,, ,,,-6.3,4.9,,,,,,20.0,-10.5,No precipitation,6,,,,
24.03.2020 02:00,-4.4,701.8,769.0,0.4,73,Wind blowing from the west,5,,14,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-4.4,4.9,,,2500 or more  or no clouds.,,,18.0,-8.5,6.0,12,,,,
23.03.2020 23:00,-2.4,701.4,768.6,,87,Wind blowing from the west-northwest,2,,,, ,,,-2.4,4.9,,,,,,17.0,-4.3,5.0,6,,,,
23.03.2020 20:00,-1.8,699.4,766.4,1.1,89,Wind blowing from the west,7,,14,100%.,Intermittent fall of snowflakes  slight at time of observation. ,Snow and/or other types of solid precipitation,Rain.,-1.9,8.7,,,2500 or more  or no clouds.,,,5.0,-3.4,7.0,12,,,,
23.03.2020 17:00,1.1,698.3,764.8,,93,Wind blowing from the west,4,,8,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Rain.,Rain.,0.7,,,,2500 or more  or no clouds.,,,8.0,0.1,1.0,6,,,,
23.03.2020 14:00,4.7,700.0,766.3,-1.5,90,Wind blowing from the east,2,,4,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,0.7,,,,1000-1500,,,8.0,3.2,2.0,12,,,,
23.03.2020 11:00,2.4,701.5,768.2,,93,Calm  no wind,0,,,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,0.7,,,,2500 or more  or no clouds.,,,3.8,1.4,0.8,6,,,,
23.03.2020 08:00,2.0,701.5,767.4,,86,Wind blowing from the north,0,,4,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-1.0,12.2,,,1000-1500,,,14.0,-0.1,No precipitation,12,,,,
23.03.2020 05:00,2.6,701.8,767.4,,81,Wind blowing from the north-east,1,,6,, ,,,-1.3,12.2,,,,,,14.0,-0.3,No precipitation,6,,,,
23.03.2020 02:00,1.8,702.8,768.5,0.1,86,Wind blowing from the north-east,1,,6,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-1.4,12.2,,,2500 or more  or no clouds.,,,14.0,-0.4,No precipitation,12,,,,
22.03.2020 23:00,2.3,702.7,768.7,,82,Wind blowing from the north-west,1,,6,, ,,,-1.4,12.2,,,,,,16.0,-0.5,No precipitation,6,,,,
22.03.2020 20:00,8.7,702.1,768.4,0.2,59,Calm  no wind,0,,,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-1.4,12.2,,,2500 or more  or no clouds.,,,21.0,1.1,No precipitation,12,,,,
22.03.2020 17:00,11.4,701.9,767.9,,46,Wind blowing from the west-northwest,1,,5,100%., ,,,-1.4,12.2,,,2500 or more  or no clouds.,,,24.0,0.2,No precipitation,6,,,,
22.03.2020 14:00,11.3,701.6,767.5,0.0,38,Wind blowing from the south-east,3,,5,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-1.4,11.4,,,2500 or more  or no clouds.,,,30.0,-2.5,No precipitation,12,,,,
22.03.2020 11:00,8.3,701.6,767.7,,45,Wind blowing from the south-east,2,,3,70 – 80%., ,,,-1.4,9.4,,,2500 or more  or no clouds.,,,27.0,-2.9,No precipitation,6,,,,
22.03.2020 08:00,-1.0,700.5,766.8,0.7,71,Wind blowing from the north,0,,3,40%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-5.1,9.4,,,2500 or more  or no clouds.,,,25.0,-5.6,No precipitation,12,,,,
22.03.2020 05:00,-1.2,699.8,766.0,,76,Wind blowing from the west-northwest,1,,3,, ,,,-5.1,9.4,,,,,,25.0,-4.9,No precipitation,6,,,,
22.03.2020 02:00,-0.3,699.7,766.1,0.6,74,Wind blowing from the north-northwest,1,,3,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-5.1,9.4,,,2500 or more  or no clouds.,,,22.0,-4.5,No precipitation,12,,,,
21.03.2020 23:00,0.9,699.1,765.7,,74,Wind blowing from the north-northwest,1,,3,, ,,,-5.1,9.4,,,,,,21.0,-3.2,No precipitation,6,,,,
21.03.2020 20:00,7.5,698.5,765.2,-0.4,43,Calm  no wind,0,,,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-5.1,9.4,,,,,,30.0,-4.3,No precipitation,12,,,,
21.03.2020 17:00,8.4,698.9,765.4,,37,Wind blowing from the south-east,2,,3,10%  or less  but not 0, ,,,-5.1,8.5,,,2500 or more  or no clouds.,,,30.0,-5.4,No precipitation,6,,,,
21.03.2020 14:00,5.3,700.0,766.6,-0.1,44,Wind blowing from the east-southeast,1,,3,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-5.1,5.4,,,2500 or more  or no clouds.,,,29.0,-6.0,No precipitation,12,,,,
21.03.2020 11:00,2.5,700.1,767.1,,66,Wind blowing from the south,1,,,10%  or less  but not 0, ,,,-5.1,5.4,,,2500 or more  or no clouds.,,,22.0,-3.2,No precipitation,6,,,,
21.03.2020 08:00,-5.1,699.6,767.0,0.2,88,Wind blowing from the west-northwest,1,,3,10%  or less  but not 0,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-5.1,5.4,,,2500 or more  or no clouds.,,,18.0,-6.8,No precipitation,12,,,,
21.03.2020 05:00,-3.8,699.4,766.4,,86,Wind blowing from the east-northeast,0,,,, ,,,-4.9,5.4,,,,,,16.0,-5.8,No precipitation,6,,,,
21.03.2020 02:00,-1.8,699.6,767.0,0.0,82,Wind blowing from the north,1,,3,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-4.9,5.4,,,2500 or more  or no clouds.,,,15.0,-4.5,No precipitation,12,,,,
20.03.2020 23:00,-1.5,699.6,767.3,,87,Wind blowing from the north,1,,3,, ,,,-4.9,5.4,,,,,,14.0,-3.4,0.1,6,,,,
20.03.2020 20:00,2.2,699.1,766.4,0.2,75,Wind blowing from the east,2,,3,10%  or less  but not 0,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-4.9,5.4,,,2500 or more  or no clouds.,,,15.0,-1.8,No precipitation,12,,,,
20.03.2020 17:00,3.9,698.9,765.7,,52,Wind blowing from the west,2,,3,, ,,,-4.9,4.0,,,,,,14.0,-5.1,No precipitation,6,,,,
20.03.2020 14:00,-1.2,699.9,767.3,0.8,91,Wind blowing from the south-southeast,1,,3,90  or more  but not 100%,Mist. ,Fog or ice fog or thick haze.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-4.9,1.7,,,2500 or more  or no clouds.,,,5.0,-2.5,No precipitation,12,,,,
20.03.2020 11:00,-3.8,699.1,766.9,,97,Wind blowing from the north-east,1,,,100%.,Fog or ice fog  sky visible  no appreciable change during the preceding hour. ,Fog or ice fog or thick haze.,Fog or ice fog or thick haze.,-4.9,1.7,,,,,,0.2,-4.2,No precipitation,6,,,,
20.03.2020 08:00,-4.4,698.1,765.4,0.2,96,Wind blowing from the east,1,,4,100%.,Fog or ice fog  sky invisible  no appreciable change during the preceding hour. ,Fog or ice fog or thick haze.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-4.4,1.7,,,2500 or more  or no clouds.,,,0.1,-4.9,No precipitation,12,,,,
20.03.2020 05:00,-2.7,697.9,765.0,,96,Wind blowing from the east,1,,,,Mist. ,,,-2.7,1.7,,,,,,2.6,-3.2,No precipitation,6,,,,
20.03.2020 02:00,-1.4,698.4,765.5,-0.5,96,Wind blowing from the east-northeast,1,,5,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-2.4,2.3,,,2500 or more  or no clouds.,,,2.7,-2.0,No precipitation,12,,,,
19.03.2020 23:00,-2.1,698.9,766.3,,93,Wind blowing from the east,1,,,,Mist. ,,,-2.4,4.2,,,,,,5.0,-3.1,No precipitation,6,,,,
19.03.2020 20:00,1.4,698.8,765.7,,86,Wind blowing from the south-west,0,,5,90  or more  but not 100%, ,,,-1.2,,,,2500 or more  or no clouds.,,,10.0,-0.7,No precipitation,6,,,,
19.03.2020 17:00,1.3,699.1,766.0,,84,Wind blowing from the south-southwest,1,,,90  or more  but not 100%, ,,,-1.2,,,,2500 or more  or no clouds.,,,12.0,-1.1,No precipitation,6,,,,
19.03.2020 14:00,0.2,700.4,767.2,,93,Wind blowing from the south-southeast,2,,5,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-1.2,,,,2500 or more  or no clouds.,,,7.0,-0.8,No precipitation,12,,,,
19.03.2020 11:00,-0.5,700.7,767.5,,95,Wind blowing from the east,3,,,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-1.2,11.0,,,2500 or more  or no clouds.,,,4.6,-1.2,No precipitation,6,,,,
19.03.2020 08:00,-0.8,700.5,767.0,0.1,95,Wind blowing from the south-east,2,,8,100%.,Mist. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-0.8,11.0,,,2500 or more  or no clouds.,,,6.0,-1.5,Trace of precipitation,12,,,,
