Local time in Yichun (weather station),T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR,E,Tg,E',sss
08.02.2020 08:00,7.0,761.1,773.5,,87,Wind blowing from the east,2,,,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,5.9,9.0,,,300-600,,,8.0,5.0,0.4,12,,,,
08.02.2020 05:00,7.0,759.8,772.1,,89,Wind blowing from the east,2,,,,Mist. ,,,5.8,9.0,,,,,,4.8,5.3,0.4,6,,,,
08.02.2020 02:00,6.8,760.7,773.0,,97,Wind blowing from the west,2,,5,,Rain  not freezing  intermittent  slight at time of observation. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,5.8,9.0,,,2500 or more  or no clouds.,,,1.3,6.4,0.3,12,,,,
07.02.2020 20:00,7.6,759.9,772.3,,89,Wind blowing from the west,2,,6,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,5.8,9.0,,,300-600,,,6.0,5.9,0.5,12,,,,
07.02.2020 17:00,8.2,758.8,771.1,,85,Wind blowing from the west,2,,,100%., ,,,,,,,300-600,,,19.0,5.8,,,,,,
07.02.2020 14:00,8.5,759.1,771.4,-1.8,82,Wind blowing from the west,2,,6,100%.,Cloud development not observed or not observable. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,5.8,9.0,,,300-600,,,22.0,5.6,1.0,12,,,,
07.02.2020 11:00,6.7,760.9,773.2,,95,Wind blowing from the west,3,,6,100%.,Rain (not freezing) not falling as shower(s). ,Rain.,Rain.,5.8,8.9,,,300-600,,,3.7,6.0,0.7,6,,,,
07.02.2020 08:00,5.9,759.4,771.7,1.3,96,Wind blowing from the west,3,,6,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,5.8,8.9,,,300-600,,,2.7,5.3,1.0,12,,,,
07.02.2020 05:00,6.1,758.1,770.4,,97,Wind blowing from the west,3,,6,,Mist. ,,,6.1,9.5,,,,,,1.5,5.7,1.0,6,,,,
07.02.2020 02:00,7.1,758.2,770.5,,96,Wind blowing from the west,3,,6,,Rain (not freezing) not falling as shower(s). ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,7.1,10.0,,,2500 or more  or no clouds.,,,2.0,6.5,2.0,12,,,,
06.02.2020 20:00,8.3,756.6,768.8,,92,Wind blowing from the south-west,1,,7,100%.,Cloud development not observed or not observable. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,7.9,,,,300-600,,,21.0,7.1,14.0,12,,,,
06.02.2020 17:00,8.4,754.6,766.7,,89,Wind blowing from the east,2,,8,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,7.9,,,,300-600,,,12.0,6.7,8.0,6,,,,
06.02.2020 14:00,8.1,753.9,766.0,-0.8,94,Wind blowing from the north-east,2,,8,100%.,Rain  not freezing  intermittent  moderate at time of observation. ,Rain.,Rain.,8.1,,,,300-600,,,2.6,7.2,21.0,12,,,,
06.02.2020 11:00,8.6,754.7,766.9,,94,Wind blowing from the east-northeast,2,,8,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Rain.,Rain.,8.5,,,,300-600,,,4.1,7.7,12.0,6,,,,
06.02.2020 08:00,8.7,753.7,765.7,,95,Wind blowing from the north-east,3,,9,100%.,Rain  not freezing  intermittent  moderate at time of observation. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,6.2,16.1,,,300-600,,,1.9,7.9,11.0,12,,,,
06.02.2020 05:00,9.5,751.9,763.9,,94,Wind blowing from the east,3,,9,,Rain  not freezing  intermittent  moderate at time of observation. ,,,5.8,16.1,,,,,,2.1,8.6,6.0,6,,,,
06.02.2020 02:00,9.9,753.4,765.4,,91,Wind blowing from the east,3,,9,,Rain  not freezing  intermittent  moderate at time of observation. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,5.8,16.1,,,2500 or more  or no clouds.,,,2.6,8.5,3.0,12,,,,
05.02.2020 20:00,13.5,754.8,766.9,0.8,61,Wind blowing from the east,3,,8,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,5.8,16.1,,,1500-2000,,,14.0,6.1,No precipitation,12,,,,
05.02.2020 17:00,14.9,754.0,766.0,,56,Wind blowing from the east,4,,,90  or more  but not 100%, ,,,,,,,1500-2000,,,17.0,6.2,,,,,,
05.02.2020 14:00,15.6,754.8,766.9,-3.0,54,Wind blowing from the east,4,,7,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,5.8,15.7,,,1500-2000,,,17.0,6.3,No precipitation,12,,,,
05.02.2020 11:00,12.3,757.8,769.9,,70,Wind blowing from the east,4,,7,no clouds, ,,,5.8,15.2,,,,,,10.0,7.0,No precipitation,6,,,,
05.02.2020 08:00,6.2,757.3,769.6,0.8,92,Wind blowing from the east-southeast,1,,3,no clouds,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,5.8,15.2,,,,,,5.0,5.0,No precipitation,12,,,,
05.02.2020 05:00,7.0,756.5,768.7,,93,Wind blowing from the east-southeast,1,,4,,Mist. ,,,6.3,15.2,,,,,,5.0,5.9,No precipitation,6,,,,
05.02.2020 02:00,8.3,756.9,769.0,,89,Wind blowing from the east,2,,4,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,6.3,15.2,,,2500 or more  or no clouds.,,,6.0,6.6,No precipitation,12,,,,
04.02.2020 20:00,11.8,756.1,768.3,1.0,69,Wind blowing from the east-southeast,2,,5,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,6.3,15.2,,,2500 or more  or no clouds.,,,9.0,6.3,No precipitation,12,,,,
04.02.2020 17:00,13.7,755.1,767.2,,59,Wind blowing from the east-southeast,2,,5,90  or more  but not 100%, ,,,6.3,15.2,,,2500 or more  or no clouds.,,,16.0,5.8,No precipitation,6,,,,
04.02.2020 14:00,14.2,755.0,767.1,-2.4,54,Wind blowing from the east-southeast,2,,5,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,6.3,15.2,,,2500 or more  or no clouds.,,,15.0,5.0,No precipitation,12,,,,
04.02.2020 11:00,11.6,757.4,769.6,,68,Wind blowing from the east-northeast,1,,3,90  or more  but not 100%, ,,,6.3,11.6,,,1500-2000,,,9.0,5.9,No precipitation,6,,,,
04.02.2020 08:00,6.4,757.0,769.3,0.6,96,Wind blowing from the south-southwest,1,,3,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,6.3,11.1,,,1500-2000,,,3.6,5.8,No precipitation,12,,,,
04.02.2020 05:00,7.8,756.4,768.7,,92,Wind blowing from the south-west,1,,4,,Mist. ,,,7.5,11.1,,,,,,6.0,6.6,No precipitation,6,,,,
04.02.2020 02:00,8.6,756.9,769.0,,88,Wind blowing from the north-east,1,,4,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,7.5,11.1,,,2500 or more  or no clouds.,,,8.0,6.7,No precipitation,12,,,,
03.02.2020 20:00,9.8,756.9,769.1,0.2,77,Wind blowing from the east,1,,4,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,7.5,11.1,,,1500-2000,,,10.0,6.0,2.0,12,,,,
03.02.2020 17:00,10.5,756.7,769.0,,69,Wind blowing from the east-southeast,2,,4,100%., ,,,7.5,11.1,,,1000-1500,,,12.0,4.9,No precipitation,6,,,,
03.02.2020 14:00,11.1,756.6,768.7,,68,Wind blowing from the east,2,,4,100%.,Cloud development not observed or not observable. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,7.5,11.1,,,300-600,,,10.0,5.4,3.0,12,,,,
03.02.2020 11:00,9.1,759.1,771.4,,88,Wind blowing from the east,2,,4,90  or more  but not 100%,Rain  not freezing  intermittent  slight at time of observation. ,Rain.,Rain.,7.5,9.1,,,300-600,,,5.0,7.2,3.0,6,,,,
03.02.2020 08:00,7.5,758.8,771.1,1.2,92,Wind blowing from the south-east,0,,4,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,7.5,9.1,,,300-600,,,3.0,6.3,2.0,12,,,,
03.02.2020 05:00,7.9,757.6,769.9,,91,Wind blowing from the north-east,2,,4,,Rain  not freezing  intermittent  slight at time of observation. ,,,7.9,9.4,,,,,,2.5,6.5,0.9,6,,,,
03.02.2020 02:00,8.3,757.6,769.9,,93,Wind blowing from the east,1,,4,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,8.0,,,,2500 or more  or no clouds.,,,3.0,7.2,3.0,12,,,,
02.02.2020 20:00,8.4,756.8,769.0,0.8,94,Wind blowing from the north-east,1,,,100%.,Mist. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,8.0,,,,300-600,,,2.3,7.5,4.0,12,,,,
02.02.2020 17:00,8.4,756.0,768.2,,93,Wind blowing from the north-west,1,,3,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,8.0,,,,300-600,,,2.5,7.3,2.0,6,,,,
02.02.2020 14:00,8.9,755.9,768.1,-1.7,83,Wind blowing from the east,1,,3,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,8.0,,,,300-600,,,4.4,6.2,2.0,12,,,,
02.02.2020 11:00,8.1,757.6,769.9,,87,Wind blowing from the east,2,,4,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,8.0,15.4,,,300-600,,,4.2,6.1,2.0,6,,,,
02.02.2020 08:00,8.3,757.2,769.3,1.4,91,Wind blowing from the south-east,1,,4,100%.,Rain (not freezing) not falling as shower(s). ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,6.5,15.4,,,1500-2000,,,3.4,6.9,0.6,12,,,,
02.02.2020 05:00,9.4,755.8,767.9,,72,Wind blowing from the south-west,1,,5,,Rain  not freezing  intermittent  slight at time of observation. ,,,5.8,15.4,,,,,,6.0,4.6,0.1,6,,,,
02.02.2020 02:00,11.0,755.5,767.5,,56,Wind blowing from the north-east,2,,5,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,5.8,15.4,,,2500 or more  or no clouds.,,,10.0,2.6,No precipitation,12,,,,
01.02.2020 20:00,12.4,755.6,767.8,,47,Wind blowing from the east-northeast,2,,6,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,5.8,15.4,,,1500-2000,,,9.0,1.4,No precipitation,12,,,,
01.02.2020 17:00,14.3,754.3,766.4,,42,Wind blowing from the east-northeast,1,,,100%., ,,,,,,,1500-2000,,,12.0,1.6,,,,,,
01.02.2020 14:00,14.5,754.6,766.7,,39,Wind blowing from the east,3,,6,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,5.8,14.7,,,1500-2000,,,11.0,0.7,No precipitation,12,,,,
01.02.2020 11:00,11.1,757.3,769.5,,46,Wind blowing from the east-northeast,3,,6,no clouds, ,,,5.8,14.5,,,,,,8.0,-0.1,No precipitation,6,,,,
01.02.2020 08:00,6.5,757.3,769.5,,68,Wind blowing from the east-southeast,1,,4,no clouds,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,2.3,14.5,,,,,,6.0,1.0,No precipitation,12,,,,
01.02.2020 05:00,6.7,756.1,768.2,,67,Wind blowing from the east,2,,,, ,,,,,,,,,,8.0,1.0,,,,,,
01.02.2020 02:00,7.2,756.6,768.7,,68,Wind blowing from the east-southeast,1,,7,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,0.8,14.5,,,2500 or more  or no clouds.,,,9.0,1.7,No precipitation,12,,,,
31.01.2020 20:00,10.3,756.4,768.7,1.0,46,Wind blowing from the east-southeast,2,,7,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,0.8,14.5,,,,,,11.0,-0.8,No precipitation,12,,,,
31.01.2020 17:00,13.8,755.4,767.6,,35,Wind blowing from the east-northeast,2,,,no clouds, ,,,,,,,,,,14.0,-1.4,,,,,,
31.01.2020 14:00,14.0,755.7,767.9,-2.5,34,Wind blowing from the north-east,3,,6,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,0.8,14.9,,,,,,12.0,-1.6,No precipitation,12,,,,
31.01.2020 11:00,9.3,758.2,770.5,,57,Wind blowing from the north-east,3,,4,, ,,,0.8,14.9,,,,,,8.0,1.2,No precipitation,6,,,,
31.01.2020 08:00,2.2,757.9,770.3,,81,Wind blowing from the east-southeast,1,,3,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-0.1,14.9,,,,,,8.0,-0.7,No precipitation,12,,,,
31.01.2020 05:00,1.1,756.8,769.1,,88,Wind blowing from the south,1,,,, ,,,,,,,,,,8.0,-0.7,,,,,,
31.01.2020 02:00,2.5,757.4,769.6,,84,Wind blowing from the south-southwest,2,,5,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-0.4,14.9,,,2500 or more  or no clouds.,,,9.0,0.1,No precipitation,12,,,,
30.01.2020 20:00,8.7,756.7,769.1,,56,Wind blowing from the south-east,3,,5,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-0.4,14.9,,,,,,11.0,0.2,No precipitation,12,,,,
30.01.2020 17:00,13.8,755.8,768.1,,31,Wind blowing from the east-southeast,2,,,no clouds, ,,,,,,,,,,17.0,-3.0,,,,,,
30.01.2020 14:00,13.8,756.9,769.2,-2.2,31,Wind blowing from the east-southeast,2,,4,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-0.4,13.9,,,,,,14.0,-3.0,No precipitation,12,,,,
30.01.2020 11:00,8.2,759.1,771.4,,60,Wind blowing from the west-northwest,1,,3,no clouds, ,,,-0.4,12.6,,,,,,9.0,0.9,No precipitation,6,,,,
30.01.2020 08:00,-0.1,758.7,771.2,,92,Wind blowing from the south-west,1,,3,no clouds,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-0.4,12.6,,,,,,5.0,-1.2,No precipitation,12,,,,
30.01.2020 05:00,0.4,757.3,769.6,,91,Wind blowing from the south-southwest,2,,5,,Mist. ,,,0.0,12.6,,,,,,7.0,-0.9,No precipitation,6,,,,
30.01.2020 02:00,1.6,758.0,770.4,,87,Wind blowing from the south-southwest,2,,5,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,0.0,12.6,,,2500 or more  or no clouds.,,,8.0,-0.3,No precipitation,12,,,,
29.01.2020 20:00,6.9,757.0,769.5,0.4,65,Wind blowing from the south-east,2,,5,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,0.0,12.6,,,,,,10.0,0.8,No precipitation,12,,,,
29.01.2020 17:00,11.7,756.6,768.9,,39,Wind blowing from the south-east,1,,,no clouds, ,,,,,,,,,,13.0,-1.8,,,,,,
29.01.2020 14:00,11.2,757.3,769.6,-2.4,41,Wind blowing from the north-northwest,2,,3,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,0.0,11.2,,,,,,12.0,-1.6,No precipitation,12,,,,
29.01.2020 11:00,7.1,759.7,772.1,,66,Wind blowing from the north,1,,2,10%  or less  but not 0, ,,,0.0,9.4,,,600-1000,,,8.0,1.2,No precipitation,6,,,,
29.01.2020 08:00,0.1,759.2,771.7,0.9,95,Wind blowing from the south-southwest,2,,5,no clouds,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,0.0,9.4,,,,,,4.5,-0.6,No precipitation,12,,,,
29.01.2020 05:00,1.0,758.3,770.8,,95,Wind blowing from the south-west,1,,5,,Mist. ,,,1.0,9.4,,,,,,4.6,0.3,No precipitation,6,,,,
29.01.2020 02:00,2.7,758.3,770.7,,90,Wind blowing from the south-west,2,,5,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,2.5,9.4,,,2500 or more  or no clouds.,,,7.0,1.2,No precipitation,12,,,,
28.01.2020 20:00,7.8,757.5,769.9,1.5,60,Wind blowing from the north,2,,7,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,2.5,9.4,,,1500-2000,,,11.0,0.5,No precipitation,12,,,,
28.01.2020 17:00,8.7,756.0,768.3,,52,Wind blowing from the west,2,,7,100%., ,,,2.5,9.4,,,1500-2000,,,14.0,-0.6,No precipitation,6,,,,
28.01.2020 14:00,8.7,755.7,768.0,,51,Wind blowing from the west-northwest,3,,7,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,2.5,9.4,,,1500-2000,,,15.0,-1.1,No precipitation,12,,,,
28.01.2020 11:00,6.4,757.3,769.6,,70,Wind blowing from the west,3,,6,90  or more  but not 100%,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,2.5,6.4,,,1500-2000,,,7.0,1.3,No precipitation,6,,,,
28.01.2020 08:00,2.6,757.0,769.5,0.8,92,Wind blowing from the west-northwest,3,,5,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,2.6,5.5,,,1500-2000,,,2.7,1.4,No precipitation,12,,,,
28.01.2020 05:00,3.9,756.2,768.6,,86,Wind blowing from the west,2,,6,,Mist. ,,,3.2,5.5,,,,,,4.4,1.8,No precipitation,6,,,,
28.01.2020 02:00,4.2,756.7,769.0,,87,Wind blowing from the west,2,,6,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,3.2,5.5,,,2500 or more  or no clouds.,,,3.6,2.2,No precipitation,12,,,,
27.01.2020 20:00,4.7,756.2,768.7,1.2,83,Wind blowing from the west,2,,6,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,3.2,5.5,,,2500 or more  or no clouds.,,,5.0,2.1,No precipitation,12,,,,
27.01.2020 17:00,5.4,755.0,767.4,,75,Wind blowing from the west,3,,,100%., ,,,,,,,1500-2000,,,9.0,1.3,,,,,,
27.01.2020 14:00,5.1,755.4,767.8,-1.9,76,Wind blowing from the west,3,,6,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,3.2,5.3,,,1500-2000,,,12.0,1.2,No precipitation,12,,,,
27.01.2020 11:00,4.5,757.3,769.8,,81,Wind blowing from the west,3,,6,100%., ,,,3.2,5.3,,,1500-2000,,,9.0,1.5,No precipitation,6,,,,
27.01.2020 08:00,3.5,756.6,769.0,1.1,89,Wind blowing from the west,3,,7,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,3.2,5.3,,,1500-2000,,,5.0,1.9,0.3,12,,,,
27.01.2020 05:00,3.3,755.5,767.9,,92,Wind blowing from the west,3,,9,,Mist. ,,,3.2,5.3,,,,,,3.3,2.1,0.3,6,,,,
27.01.2020 02:00,3.3,756.2,768.7,,94,Wind blowing from the west,3,,9,,Rain (not freezing) not falling as shower(s). ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,3.3,6.2,,,2500 or more  or no clouds.,,,3.0,2.4,0.3,12,,,,
26.01.2020 20:00,4.2,756.2,768.6,0.7,90,Wind blowing from the west,4,,9,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,4.2,,,,2500 or more  or no clouds.,,,3.6,2.7,0.6,12,,,,
26.01.2020 17:00,4.8,755.5,767.8,,91,Wind blowing from the west,5,,9,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,4.5,,,,300-600,,,6.0,3.5,0.2,6,,,,
26.01.2020 14:00,5.2,755.2,767.5,-1.6,91,Wind blowing from the west,4,,10,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,4.5,7.6,,,2500 or more  or no clouds.,,,10.0,3.9,4.0,12,,,,
26.01.2020 11:00,4.7,756.8,769.2,,95,Wind blowing from the west,4,,10,100%.,Mist. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,4.5,7.6,,,300-600,,,3.1,4.0,0.6,6,,,,
26.01.2020 08:00,5.0,756.1,768.4,,95,Wind blowing from the west,4,,10,100%.,Cloud development not observed or not observable. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,4.5,7.9,,,300-600,,,18.0,4.3,21.0,12,,,,
26.01.2020 05:00,4.9,755.3,767.6,,95,Wind blowing from the west,4,,10,,Rain  not freezing  intermittent  slight at time of observation. ,,,4.9,7.9,,,,,,2.9,4.2,13.0,6,,,,
26.01.2020 02:00,6.2,755.8,768.1,,97,Wind blowing from the west,1,,4,,Rain  not freezing  intermittent  slight at time of observation. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,6.1,8.1,,,2500 or more  or no clouds.,,,2.8,5.8,29.0,12,,,,
25.01.2020 20:00,7.0,756.3,768.6,,95,Wind blowing from the east-southeast,2,,5,100%.,Rain  not freezing  intermittent  moderate at time of observation. ,Rain.,Rain.,7.0,8.7,,,300-600,,,2.8,6.3,15.0,12,,,,
25.01.2020 17:00,7.2,755.8,768.1,,94,Wind blowing from the east-northeast,2,,5,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Rain.,Rain.,7.0,,,,300-600,,,2.4,6.3,7.0,6,,,,
25.01.2020 14:00,7.4,756.0,768.2,-1.7,96,Wind blowing from the west-southwest,1,,5,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,7.0,,,,300-600,,,2.2,6.8,11.0,12,,,,
25.01.2020 11:00,7.5,757.7,770.0,,96,Wind blowing from the west,1,,5,100%.,Rain (not freezing) not falling as shower(s). ,Rain.,Rain.,7.2,,,,300-600,,,1.4,6.9,3.0,6,,,,
25.01.2020 08:00,7.8,757.5,769.7,1.1,96,Wind blowing from the west,1,,4,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,7.8,9.5,,,300-600,,,3.3,7.2,23.0,12,,,,
25.01.2020 05:00,7.8,756.4,768.6,,97,Wind blowing from the east,1,,6,,Rain  not freezing  intermittent  slight at time of observation. ,,,7.8,9.5,,,,,,4.7,7.4,12.0,6,,,,
25.01.2020 02:00,7.9,756.8,769.0,,96,Wind blowing from the south-east,1,,6,,Rain  not freezing  intermittent  slight at time of observation. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,7.9,9.5,,,2500 or more  or no clouds.,,,2.7,7.3,20.0,12,,,,
24.01.2020 20:00,8.7,757.4,769.6,1.7,95,Wind blowing from the east,2,,6,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,8.4,9.5,,,300-600,,,2.3,7.9,17.0,12,,,,
24.01.2020 17:00,8.9,755.7,767.9,,93,Wind blowing from the east,3,,6,100%.,Rain  not freezing  intermittent  moderate at time of observation. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,8.4,9.5,,,300-600,,,4.0,7.8,7.0,6,,,,
24.01.2020 14:00,9.3,756.1,768.3,-1.5,94,Wind blowing from the east,2,,7,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,8.4,9.5,,,300-600,,,6.0,8.4,26.0,12,,,,
24.01.2020 11:00,9.4,757.6,769.9,,92,Wind blowing from the east-northeast,2,,7,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Rain.,Rain.,8.4,9.6,,,300-600,,,15.0,8.2,17.0,6,,,,
24.01.2020 08:00,8.5,756.5,768.7,,96,Wind blowing from the east-northeast,2,,7,,Rain  not freezing  intermittent  slight at time of observation. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,8.4,9.6,,,2500 or more  or no clouds.,,,3.5,7.9,20.0,12,,,,
24.01.2020 05:00,8.6,756.1,768.4,,95,Wind blowing from the west-northwest,2,,7,,Rain  not freezing  intermittent  slight at time of observation. ,,,8.6,9.6,,,,,,4.3,7.8,5.0,6,,,,
24.01.2020 02:00,8.7,754.9,767.0,,96,Wind blowing from the east-southeast,4,,,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,8.7,9.6,,,2500 or more  or no clouds.,,,4.0,8.1,8.0,12,,,,
