Local time in Yichun,T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR,E,Tg,E',sss
27.03.2020 14:00,-2.3,734.5,759.6,-0.7,43,Wind blowing from the west,8,,17,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-5.9,3.7,,,2500 or more  or no clouds.,,,30.0,-13.2,No precipitation,12,,,,
27.03.2020 11:00,-2.3,735.2,760.3,-0.5,34,Wind blowing from the west,8,,15,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-5.9,3.7,,,1000-1500,,,30.0,-16.0,No precipitation,12,,,,
27.03.2020 08:00,-3.8,735.7,760.7,-0.6,44,Wind blowing from the west,7,,12,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-5.9,3.7,,,,,,30.0,-14.5,No precipitation,12,,,,
27.03.2020 05:00,-5.8,736.3,761.4,-0.2,46,Wind blowing from the west-southwest,3,,9,,Cloud development not observed or not observable. ,,,-5.8,9.6,,,2500 or more  or no clouds.,,,30.0,-15.6,No precipitation,12,,,,
27.03.2020 02:00,-4.7,736.5,761.4,0.0,46,Wind blowing from the west-southwest,4,,14,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-4.8,10.0,,,2500 or more  or no clouds.,,,30.0,-14.8,0.1,12,,,,
26.03.2020 23:00,-2.6,736.5,761.3,0.3,44,Wind blowing from the west-southwest,3,,14,,Cloud development not observed or not observable. ,,,-2.6,10.0,,,2500 or more  or no clouds.,,,30.0,-13.2,0.1,12,,,,
26.03.2020 20:00,-0.2,736.2,760.9,1.3,48,Wind blowing from the west,5,,14,40%.,Cloud development not observed or not observable. ,Snow and/or other types of solid precipitation,Rain.,-1.2,10.0,,,1000-1500,,,30.0,-10.1,0.2,12,,,,
26.03.2020 17:00,-0.3,734.9,759.3,,84,Wind blowing from the west-southwest,6,,14,90  or more  but not 100%,Intermittent fall of snowflakes  slight at time of observation. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-0.6,13.3,,,,,,1.2,-2.7,No precipitation,6,,,,
26.03.2020 14:00,2.9,734.8,759.1,0.3,54,Wind blowing from the west-southwest,6,,13,90  or more  but not 100%,Cloud development not observed or not observable. ,Rain and snow or other types of solid precipitation,Rain.,1.2,16.2,,,2500 or more  or no clouds.,,,30.0,-5.7,0.1,12,,,,
26.03.2020 11:00,3.0,734.5,758.9,,81,Wind blowing from the west-southwest,6,,13,90  or more  but not 100%,Rain  not freezing  intermittent  slight at time of observation. ,Rain and snow or other types of solid precipitation,Rain.,1.3,16.2,,,,,,21.0,0.1,0.1,6,,,,
26.03.2020 08:00,3.1,733.3,757.6,1.2,77,Wind blowing from the west,3,,,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,0.7,16.2,,,1000-1500,,,22.0,-0.5,No precipitation,12,,,,
26.03.2020 05:00,9.4,732.1,755.8,,49,Wind blowing from the south-west,3,,8,, ,,,-3.7,16.2,,,,,,12.0,-0.8,No precipitation,6,,,,
26.03.2020 02:00,8.3,732.0,755.6,-0.8,58,Wind blowing from the east-southeast,1,,7,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-3.7,16.2,,,2500 or more  or no clouds.,,,9.0,0.5,No precipitation,12,,,,
25.03.2020 23:00,5.4,732.8,756.7,,64,Wind blowing from the south-east,2,,,, ,,,-3.7,16.2,,,,,,17.0,-0.9,No precipitation,6,,,,
25.03.2020 20:00,6.9,733.1,757.5,,53,Wind blowing from the north-northwest,0,,8,50%., ,,,-3.7,16.2,,,2500 or more  or no clouds.,,,16.0,-2.0,No precipitation,6,,,,
25.03.2020 17:00,13.4,732.3,756.5,,37,Wind blowing from the south-west,1,,8,40%., ,,,-3.7,16.2,,,2500 or more  or no clouds.,,,16.0,-1.0,No precipitation,6,,,,
25.03.2020 14:00,16.2,732.3,756.4,-1.6,24,Wind blowing from the south,2,,8,50%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-3.7,16.2,,,2500 or more  or no clouds.,,,19.0,-4.4,No precipitation,12,,,,
25.03.2020 11:00,11.9,733.9,758.2,,27,Wind blowing from the east-northeast,3,,5,20–30%., ,,,-3.7,11.9,,,2500 or more  or no clouds.,,,30.0,-6.5,No precipitation,6,,,,
25.03.2020 08:00,0.7,735.7,760.3,-0.5,59,Wind blowing from the east,3,,,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-3.7,9.0,,,2500 or more  or no clouds.,,,14.0,-6.4,No precipitation,12,,,,
25.03.2020 05:00,-3.4,736.2,760.8,,75,Wind blowing from the south-east,2,,5,, ,,,-10.1,9.0,,,,,,22.0,-7.2,No precipitation,6,,,,
25.03.2020 02:00,-2.8,737.4,762.0,-0.4,74,Wind blowing from the east-southeast,2,,9,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-10.1,9.0,,,2500 or more  or no clouds.,,,30.0,-6.8,No precipitation,12,,,,
24.03.2020 23:00,-0.6,737.8,762.4,,64,Wind blowing from the south-east,2,,,, ,,,,9.0,,,,,,17.0,-6.6,No precipitation,6,,,,
24.03.2020 20:00,2.7,738.0,762.9,0.3,46,Wind blowing from the south,1,,10,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-10.1,9.0,,,,,,30.0,-7.8,No precipitation,12,,,,
24.03.2020 17:00,7.9,737.7,762.7,,30,Wind blowing from the west-southwest,2,,10,60%., ,,,-10.1,9.0,,,2500 or more  or no clouds.,,,30.0,-8.6,No precipitation,6,,,,
24.03.2020 14:00,8.3,738.2,763.1,,27,Wind blowing from the west,5,,10,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-10.1,8.3,,,,,,30.0,-9.6,No precipitation,12,,,,
24.03.2020 11:00,7.2,739.4,764.3,,27,Wind blowing from the west,4,,8,no clouds, ,,,-10.1,7.2,,,,,,30.0,-10.5,No precipitation,6,,,,
24.03.2020 08:00,-3.3,740.8,766.0,0.3,57,Wind blowing from the north-east,1,,,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-10.1,4.4,,,,,,30.0,-10.8,No precipitation,12,,,,
24.03.2020 05:00,-9.9,740.5,765.8,,78,Wind blowing from the south-southwest,1,,5,, ,,,-9.9,4.4,,,,,,30.0,-13.0,No precipitation,6,,,,
24.03.2020 02:00,-8.8,740.0,765.2,-0.1,75,Wind blowing from the east-northeast,1,,10,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-8.8,4.4,,,2500 or more  or no clouds.,,,30.0,-12.4,No precipitation,12,,,,
23.03.2020 23:00,-6.3,740.1,765.2,,63,Wind blowing from the west,1,,,, ,,,-6.8,4.4,,,,,,30.0,-12.2,No precipitation,6,,,,
23.03.2020 20:00,-0.9,739.6,764.8,,36,Wind blowing from the west,2,,10,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-6.8,4.4,,,,,,30.0,-14.4,No precipitation,12,,,,
23.03.2020 17:00,3.6,738.4,763.3,,23,Wind blowing from the north-northwest,3,,10,no clouds, ,,,-6.8,4.4,,,,,,30.0,-15.6,No precipitation,6,,,,
23.03.2020 14:00,3.9,738.0,763.0,-0.4,25,Wind blowing from the north-northwest,3,,9,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-6.8,4.1,,,1000-1500,,,30.0,-14.3,No precipitation,12,,,,
23.03.2020 11:00,2.3,738.4,763.3,,37,Wind blowing from the north-west,4,,8,20–30%., ,,,-6.8,3.4,,,2500 or more  or no clouds.,,,30.0,-11.2,No precipitation,6,,,,
23.03.2020 08:00,-2.1,738.4,763.5,,46,Wind blowing from the west,3,,5,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-6.8,3.4,,,,,,30.0,-12.4,No precipitation,12,,,,
23.03.2020 05:00,-3.9,737.2,762.1,,47,Wind blowing from the west-southwest,3,,9,, ,,,-6.0,3.4,,,,,,30.0,-13.6,No precipitation,6,,,,
23.03.2020 02:00,-5.0,736.1,761.1,0.4,64,Wind blowing from the west,2,,10,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-6.0,3.4,,,2500 or more  or no clouds.,,,30.0,-10.9,No precipitation,12,,,,
22.03.2020 23:00,-3.4,735.7,760.6,,49,Wind blowing from the west-southwest,1,,,, ,,,-5.7,3.4,,,,,,30.0,-12.6,No precipitation,6,,,,
22.03.2020 20:00,-0.1,735.0,759.8,1.7,38,Wind blowing from the west,3,,,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-5.7,3.4,,,,,,30.0,-12.7,Trace of precipitation,12,,,,
22.03.2020 17:00,2.4,733.3,758.2,,34,Wind blowing from the west,4,,,70 – 80%., ,,,-5.7,3.4,,,1000-1500,,,30.0,-11.9,No precipitation,6,,,,
22.03.2020 14:00,2.7,732.7,757.4,-0.4,42,Wind blowing from the west-southwest,5,,13,90  or more  but not 100%,Cloud development not observed or not observable. ,Rain and snow or other types of solid precipitation,Rain.,-5.7,4.1,,,1000-1500,,,30.0,-9.2,0.7,12,,,,
22.03.2020 11:00,2.8,733.1,757.8,,39,Wind blowing from the west,6,,9,90  or more  but not 100%, ,,,-5.7,4.2,,,,,,30.0,-9.8,0.1,6,,,,
22.03.2020 08:00,-0.8,733.9,758.8,0.3,75,Wind blowing from the west-southwest,3,,5,10%  or less  but not 0,Cloud development not observed or not observable. ,Snow and/or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-5.7,4.2,,,2500 or more  or no clouds.,,,30.0,-4.8,1.0,12,,,,
22.03.2020 05:00,-4.9,733.6,758.5,,94,Calm  no wind,0,,,,Snow not falling as shower(s). ,,,-4.9,4.2,,,,,,23.0,-5.7,0.9,6,,,,
22.03.2020 02:00,-2.5,733.2,757.9,0.3,91,Wind blowing from the west,1,,12,,Intermittent fall of snowflakes  slight at time of observation. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-3.8,4.2,,,2500 or more  or no clouds.,,,1.2,-3.8,0.9,12,,,,
21.03.2020 23:00,-1.5,732.9,757.6,,80,Wind blowing from the west,2,,,, ,,,-3.8,4.2,,,,,,30.0,-4.5,No precipitation,6,,,,
21.03.2020 20:00,-1.2,732.7,757.5,,84,Wind blowing from the west-southwest,3,,,100%.,Intermittent fall of snowflakes  slight at time of observation. ,Snow and/or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-3.8,4.2,,,1000-1500,,,7.0,-3.6,0.7,12,,,,
21.03.2020 17:00,0.3,731.6,756.4,,82,Wind blowing from the south-southwest,2,,,100%.,Rain and snow or ice pellets not falling as shower(s). ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-3.8,4.4,,,1000-1500,,,30.0,-2.4,0.6,6,,,,
21.03.2020 14:00,3.5,730.3,754.9,-0.7,49,Wind blowing from the west,5,,9,70 – 80%.,Cloud development not observed or not observable. ,Rain and snow or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-3.8,6.9,,,1000-1500,,,30.0,-6.2,0.2,12,,,,
21.03.2020 11:00,1.5,731.0,755.6,,68,Wind blowing from the west,3,,,90  or more  but not 100%,Cloud development not observed or not observable. ,Rain and snow or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-3.8,6.9,,,,,,30.0,-3.8,0.2,6,,,,
21.03.2020 08:00,-1.6,730.5,755.1,1.4,88,Wind blowing from the west,2,,5,100%.,Intermittent fall of snowflakes  slight at time of observation. ,Snow and/or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-3.8,6.9,,,1000-1500,,,12.0,-3.3,0.1,12,,,,
21.03.2020 05:00,-3.6,729.1,753.7,,89,Wind blowing from the west,1,,8,, ,,,-8.0,6.9,,,,,,15.0,-5.1,No precipitation,6,,,,
21.03.2020 02:00,-2.8,728.4,752.8,0.0,83,Wind blowing from the east,0,,10,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-8.0,6.9,,,2500 or more  or no clouds.,,,30.0,-5.3,No precipitation,12,,,,
20.03.2020 23:00,-0.1,728.4,752.8,,67,Wind blowing from the west-southwest,1,,,, ,,,-8.0,6.9,,,,,,30.0,-5.5,No precipitation,6,,,,
20.03.2020 20:00,2.4,727.9,752.5,1.3,60,Wind blowing from the west,3,,10,70 – 80%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-8.0,6.9,,,2500 or more  or no clouds.,,,30.0,-4.6,No precipitation,12,,,,
20.03.2020 17:00,4.4,726.6,751.3,,40,Wind blowing from the west,3,,10,90  or more  but not 100%, ,,,-8.0,6.9,,,2500 or more  or no clouds.,,,30.0,-8.3,No precipitation,6,,,,
20.03.2020 14:00,6.6,725.6,750.1,-1.4,31,Wind blowing from the west,5,,9,70 – 80%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-8.0,6.9,,,1000-1500,,,30.0,-9.3,No precipitation,12,,,,
20.03.2020 11:00,4.9,727.0,751.3,,48,Wind blowing from the north-northwest,2,,4,70 – 80%., ,,,-8.0,5.9,,,1000-1500,,,30.0,-5.2,No precipitation,6,,,,
20.03.2020 08:00,-3.0,728.2,752.8,0.6,81,Wind blowing from the north-northeast,0,,4,60%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-8.0,5.9,,,2500 or more  or no clouds.,,,25.0,-5.8,No precipitation,12,,,,
20.03.2020 05:00,-7.3,727.6,752.2,,92,Wind blowing from the east,1,,6,, ,,,-7.7,5.9,,,,,,30.0,-8.4,No precipitation,6,,,,
20.03.2020 02:00,-6.4,727.5,752.1,-0.1,91,Wind blowing from the west-northwest,0,,9,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-6.4,5.9,,,2500 or more  or no clouds.,,,30.0,-7.6,No precipitation,12,,,,
19.03.2020 23:00,-2.0,727.6,752.1,,72,Wind blowing from the west-southwest,2,,,, ,,,-2.1,5.9,,,,,,30.0,-6.5,No precipitation,6,,,,
19.03.2020 20:00,1.0,727.2,751.6,,53,Wind blowing from the north,2,,10,no clouds, ,,,-0.6,5.9,,,,,,30.0,-7.7,No precipitation,6,,,,
19.03.2020 17:00,3.9,726.1,750.5,,39,Wind blowing from the north-northwest,3,,10,20–30%., ,,,-0.6,5.9,,,1000-1500,,,30.0,-8.8,No precipitation,6,,,,
19.03.2020 14:00,4.9,725.7,749.9,,36,Wind blowing from the north,4,,10,70 – 80%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-0.6,4.9,,,1000-1500,,,30.0,-8.9,No precipitation,12,,,,
19.03.2020 11:00,2.3,726.7,751.0,,68,Wind blowing from the north-northwest,2,,5,70 – 80%., ,,,-0.6,3.8,,,2500 or more  or no clouds.,,,30.0,-3.0,No precipitation,6,,,,
19.03.2020 08:00,0.4,726.9,751.4,1.0,84,Wind blowing from the west-northwest,2,,4,60%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-1.0,,,,1000-1500,,,15.0,-2.0,0.6,12,,,,
19.03.2020 05:00,-0.4,725.9,750.4,,93,Wind blowing from the west-southwest,1,,4,, ,,,,,,,,,,7.0,-1.4,0.1,6,,,,
