Local time in Karamay,T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR,E,Tg,E',sss
27.03.2020 14:00,7.5,730.8,772.3,-1.1,19,Wind blowing from the south,3,,5,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-1.0,7.5,,,,,,30.0,-14.6,No precipitation,12,,,,
27.03.2020 11:00,5.2,731.9,773.6,0.0,22,Wind blowing from the south-southeast,1,,4,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-1.0,7.2,,,,,,30.0,-14.8,No precipitation,12,,,,
27.03.2020 08:00,-0.5,731.9,773.8,0.3,38,Wind blowing from the north-west,3,,4,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-1.8,7.2,,,2500 or more  or no clouds.,,,30.0,-13.1,No precipitation,12,,,,
27.03.2020 05:00,0.4,731.6,773.4,-0.8,34,Wind blowing from the south,1,,5,,Cloud development not observed or not observable. ,,,-1.8,7.2,,,2500 or more  or no clouds.,,,30.0,-13.6,No precipitation,12,,,,
27.03.2020 02:00,1.8,732.4,774.3,-0.6,29,Wind blowing from the north-northwest,3,,6,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-1.8,7.2,,,2500 or more  or no clouds.,,,30.0,-14.3,No precipitation,12,,,,
26.03.2020 23:00,3.2,733.0,775.1,0.6,24,Wind blowing from the north-west,2,,7,,Cloud development not observed or not observable. ,,,-1.8,7.2,,,2500 or more  or no clouds.,,,30.0,-15.4,No precipitation,12,,,,
26.03.2020 20:00,6.1,732.4,774.4,-0.3,21,Wind blowing from the east-southeast,1,,7,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-1.8,7.2,,,,,,30.0,-14.6,No precipitation,12,,,,
26.03.2020 17:00,6.2,732.7,774.7,,22,Wind blowing from the south-southeast,2,,7,20–30%., ,,,-1.8,6.7,,,2500 or more  or no clouds.,,,30.0,-13.9,No precipitation,6,,,,
26.03.2020 14:00,3.9,734.3,776.4,-1.1,24,Wind blowing from the east,2,,7,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-1.8,6.7,,,,,,30.0,-14.8,No precipitation,12,,,,
26.03.2020 11:00,0.5,735.4,777.6,,37,Wind blowing from the east-northeast,4,,7,20–30%., ,,,-1.8,6.7,,,2500 or more  or no clouds.,,,30.0,-12.8,No precipitation,6,,,,
26.03.2020 08:00,-1.7,735.0,777.1,0.4,44,Wind blowing from the north-east,2,,7,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-1.7,6.7,,,2500 or more  or no clouds.,,,30.0,-12.6,No precipitation,12,,,,
26.03.2020 05:00,-0.6,734.6,776.7,,35,Wind blowing from the north-east,2,,9,, ,,,-0.6,6.7,,,,,,30.0,-14.2,No precipitation,6,,,,
26.03.2020 02:00,1.2,734.6,776.6,0.4,31,Wind blowing from the east-northeast,3,,9,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,0.4,6.7,,,2500 or more  or no clouds.,,,30.0,-14.1,No precipitation,12,,,,
25.03.2020 23:00,4.0,734.2,776.1,,28,Wind blowing from the south-east,1,,9,, ,,,0.4,6.7,,,,,,30.0,-12.9,No precipitation,6,,,,
25.03.2020 20:00,6.1,733.2,775.0,,24,Wind blowing from the south-southwest,2,,9,20–30%., ,,,0.4,6.8,,,2500 or more  or no clouds.,,,30.0,-13.0,No precipitation,6,,,,
25.03.2020 17:00,6.1,732.6,774.4,,28,Wind blowing from the south-southwest,4,,7,20–30%., ,,,0.4,8.1,,,2500 or more  or no clouds.,,,30.0,-11.0,No precipitation,6,,,,
25.03.2020 14:00,5.1,733.0,774.9,0.3,32,Wind blowing from the south,3,,6,60%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,0.4,8.1,,,2000-2500,,,30.0,-10.2,No precipitation,12,,,,
25.03.2020 11:00,2.6,732.7,774.5,,42,Wind blowing from the west-southwest,3,,11,20–30%., ,,,0.4,,,,2500 or more  or no clouds.,,,30.0,-9.0,No precipitation,6,,,,
25.03.2020 08:00,0.8,731.0,772.7,1.3,51,Wind blowing from the south-southeast,2,,11,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,0.4,8.1,,,2000-2500,,,30.0,-8.4,No precipitation,12,,,,
25.03.2020 05:00,1.3,729.7,771.2,,36,Wind blowing from the east-northeast,2,,11,, ,,,1.1,8.1,,,,,,30.0,-12.1,No precipitation,6,,,,
25.03.2020 02:00,1.4,729.5,771.1,1.0,40,Wind blowing from the north-east,2,,11,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,1.4,8.1,,,2500 or more  or no clouds.,,,30.0,-11.0,No precipitation,12,,,,
24.03.2020 23:00,3.5,728.5,770.0,,38,Wind blowing from the east-northeast,4,,10,, ,,,1.5,8.1,,,,,,30.0,-9.5,No precipitation,6,,,,
24.03.2020 20:00,6.8,727.0,768.4,0.2,20,Wind blowing from the east,2,,7,60%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,1.5,8.1,,,2000-2500,,,30.0,-14.6,No precipitation,12,,,,
24.03.2020 17:00,7.7,726.8,768.1,,20,Wind blowing from the south-east,2,,11,, ,,,1.5,10.6,,,,,,30.0,-13.9,No precipitation,6,,,,
24.03.2020 14:00,6.1,727.9,769.2,-0.9,24,Wind blowing from the south-east,3,,11,70 – 80%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,1.5,,,,2500 or more  or no clouds.,,,30.0,-13.0,No precipitation,12,,,,
24.03.2020 11:00,3.5,728.8,770.3,,30,Wind blowing from the east,3,,21,90  or more  but not 100%, ,,,1.5,,,,2500 or more  or no clouds.,,,30.0,-12.4,No precipitation,6,,,,
24.03.2020 08:00,1.6,728.2,769.6,-0.1,30,Wind blowing from the west-southwest,3,,25,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,1.6,15.3,,,2000-2500,,,30.0,-14.1,No precipitation,12,,,,
24.03.2020 05:00,2.4,728.3,769.4,,32,Wind blowing from the north-west,5,,25,, ,,,2.4,15.3,,,,,,30.0,-12.6,No precipitation,6,,,,
24.03.2020 02:00,4.4,729.4,770.2,3.3,20,Wind blowing from the south,3,,25,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,4.4,15.3,,,2500 or more  or no clouds.,,,30.0,-16.6,No precipitation,12,,,,
23.03.2020 23:00,4.8,726.1,767.1,,21,Wind blowing from the north-west,8,,25,, ,,,4.8,15.3,,,,,,30.0,-15.7,No precipitation,6,,,,
23.03.2020 20:00,7.4,723.7,764.3,0.2,28,Wind blowing from the west-northwest,11,,25,70 – 80%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,7.4,15.3,,,2000-2500,,,30.0,-9.9,No precipitation,12,,,,
23.03.2020 17:00,10.5,723.5,763.8,,40,Wind blowing from the north-west,8,,17,90  or more  but not 100%, ,,,8.8,16.6,,,2000-2500,,,30.0,-2.5,No precipitation,6,,,,
23.03.2020 14:00,13.4,723.7,763.7,-1.9,48,Wind blowing from the east,2,,6,40%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,8.8,16.6,,,2500 or more  or no clouds.,,,30.0,2.6,No precipitation,12,,,,
23.03.2020 11:00,9.2,725.6,766.0,,70,Wind blowing from the east-northeast,2,,6,90  or more  but not 100%, ,,,8.8,16.6,,,2000-2500,,,30.0,4.0,No precipitation,6,,,,
23.03.2020 08:00,9.7,725.8,765.9,,58,Wind blowing from the north-east,1,,7,70 – 80%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,4.0,16.6,,,2000-2500,,,30.0,1.8,No precipitation,12,,,,
23.03.2020 05:00,10.5,726.1,766.2,,55,Wind blowing from the north-west,3,,8,, ,,,4.0,16.6,,,,,,30.0,1.8,No precipitation,6,,,,
23.03.2020 02:00,11.4,726.9,767.1,-1.0,52,Wind blowing from the north-northwest,2,,8,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,4.0,16.6,,,2500 or more  or no clouds.,,,30.0,1.9,No precipitation,12,,,,
22.03.2020 23:00,12.1,727.9,768.4,,50,Wind blowing from the west-southwest,2,,8,, ,,,4.0,16.6,,,,,,30.0,2.0,No precipitation,6,,,,
22.03.2020 20:00,14.7,727.6,768.2,0.9,38,Wind blowing from the north-northwest,3,,8,70 – 80%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,4.0,16.6,,,2000-2500,,,30.0,0.5,No precipitation,12,,,,
22.03.2020 17:00,15.7,726.7,767.1,,44,Wind blowing from the east,2,,8,90  or more  but not 100%, ,,,4.0,15.7,,,2000-2500,,,30.0,3.5,No precipitation,6,,,,
22.03.2020 14:00,13.3,726.7,767.2,-0.1,53,Wind blowing from the south,4,,7,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,4.0,13.3,,,2000-2500,,,30.0,3.9,No precipitation,12,,,,
22.03.2020 11:00,9.0,726.8,767.5,,57,Wind blowing from the south-west,2,,7,60%., ,,,4.0,11.1,,,2500 or more  or no clouds.,,,27.0,0.9,No precipitation,6,,,,
22.03.2020 08:00,4.1,725.3,766.3,0.9,75,Wind blowing from the north-northwest,2,,7,10%  or less  but not 0,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,2.6,11.1,,,2500 or more  or no clouds.,,,30.0,0.1,No precipitation,12,,,,
22.03.2020 05:00,5.1,724.4,765.1,,72,Wind blowing from the north-west,2,,7,, ,,,2.6,11.1,,,,,,30.0,0.5,No precipitation,6,,,,
22.03.2020 02:00,6.8,724.3,765.2,0.2,65,Wind blowing from the north-west,3,,6,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,2.6,11.1,,,2500 or more  or no clouds.,,,30.0,0.7,No precipitation,12,,,,
21.03.2020 23:00,7.6,724.1,765.1,,65,Wind blowing from the north-west,3,,6,, ,,,2.6,11.1,,,,,,30.0,1.4,No precipitation,6,,,,
21.03.2020 20:00,9.2,723.4,764.3,0.2,67,Wind blowing from the south,3,,6,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,2.6,11.1,,,2000-2500,,,22.0,3.4,No precipitation,12,,,,
21.03.2020 17:00,10.7,723.2,764.0,,56,Wind blowing from the south,2,,5,50%., ,,,2.6,10.7,,,2000-2500,,,30.0,2.3,No precipitation,6,,,,
21.03.2020 14:00,6.8,724.6,765.6,-0.3,72,Wind blowing from the south,1,,4,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,2.6,6.8,,,2000-2500,,,27.0,2.1,No precipitation,12,,,,
21.03.2020 11:00,4.3,724.9,766.2,,87,Wind blowing from the east,2,,4,90  or more  but not 100%, ,,,2.6,4.7,,,2000-2500,,,15.0,2.3,No precipitation,6,,,,
21.03.2020 08:00,3.2,724.4,765.7,0.1,92,Wind blowing from the east-northeast,1,,5,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,2.9,4.5,,,2000-2500,,,7.0,2.0,No precipitation,12,,,,
21.03.2020 05:00,3.0,724.3,765.6,,94,Wind blowing from the north-northwest,1,,6,, ,,,2.9,5.1,,,,,,15.0,2.1,No precipitation,6,,,,
21.03.2020 02:00,4.1,724.6,765.9,-0.3,90,Wind blowing from the north,0,,6,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,3.1,5.3,,,2500 or more  or no clouds.,,,30.0,2.6,0.9,12,,,,
20.03.2020 23:00,4.4,724.9,766.2,,88,Wind blowing from the south-west,1,,6,, ,,,3.1,,,,,,,30.0,2.6,0.5,6,,,,
20.03.2020 20:00,4.4,724.7,766.0,-0.1,86,Wind blowing from the south,3,,6,90  or more  but not 100%,Cloud development not observed or not observable. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,3.1,,,,2000-2500,,,30.0,2.3,2.0,12,,,,
20.03.2020 17:00,3.9,724.8,766.0,,88,Wind blowing from the south,3,,5,90  or more  but not 100%,Rain  not freezing  intermittent  slight at time of observation. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,3.1,,,,2000-2500,,,25.0,2.1,1.0,6,,,,
20.03.2020 14:00,4.0,725.5,766.8,0.4,82,Wind blowing from the south-west,2,,5,90  or more  but not 100%,Rain  not freezing  intermittent  slight at time of observation. ,Rain and snow or other types of solid precipitation,Rain.,3.1,,,,2000-2500,,,30.0,1.2,0.8,12,,,,
20.03.2020 11:00,3.3,725.1,766.2,,74,Wind blowing from the north-west,1,,8,90  or more  but not 100%,Rain or drizzle and snow  slight. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,3.3,,,,2000-2500,,,30.0,-0.9,No precipitation,6,,,,
20.03.2020 08:00,4.0,723.7,764.3,0.5,67,Wind blowing from the north-east,1,,10,90  or more  but not 100%,Rain or drizzle and snow  slight. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,4.0,13.2,,,2000-2500,,,30.0,-1.6,2.0,12,,,,
20.03.2020 05:00,4.7,723.2,763.7,,74,Wind blowing from the north-west,2,,10,,Rain (not freezing) not falling as shower(s). ,,,4.7,13.2,,,,,,30.0,0.5,2.0,6,,,,
20.03.2020 02:00,5.1,723.4,764.1,-0.1,82,Wind blowing from the east-northeast,2,,10,,Rain  not freezing  intermittent  slight at time of observation. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,5.1,13.2,,,2500 or more  or no clouds.,,,30.0,2.3,2.0,12,,,,
19.03.2020 23:00,7.3,723.5,764.1,,66,Wind blowing from the east-northeast,5,,10,,Rain  not freezing  intermittent  slight at time of observation. ,,,7.3,14.8,,,,,,16.0,1.2,No precipitation,6,,,,
19.03.2020 20:00,12.4,722.0,761.9,,37,Wind blowing from the east-northeast,1,,7,90  or more  but not 100%, ,,,8.0,17.5,,,2000-2500,,,30.0,-1.9,No precipitation,6,,,,
19.03.2020 17:00,13.0,722.1,762.0,,36,Wind blowing from the east-southeast,1,,10,70 – 80%., ,,,8.0,19.0,,,2000-2500,,,30.0,-1.7,No precipitation,6,,,,
19.03.2020 14:00,10.4,724.2,764.3,,43,Wind blowing from the east-northeast,3,,12,70 – 80%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,8.0,,,,2000-2500,,,30.0,-1.6,No precipitation,12,,,,
