Local time in East Ujimqin,T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR,E,Tg,E',sss
27.03.2020 14:00,-1.7,693.1,770.8,-1.0,19,Wind blowing from the west-northwest,9,,17,50%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-9.2,-1.1,,,2500 or more  or no clouds.,,,30.0,-22.3,No precipitation,12,,,,
27.03.2020 11:00,-4.1,694.1,772.0,0.3,24,Wind blowing from the west-northwest,9,,17,60%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-9.2,-1.1,,,2500 or more  or no clouds.,,,30.0,-21.7,No precipitation,12,,,,
27.03.2020 08:00,-6.8,693.8,771.7,1.4,34,Wind blowing from the west-northwest,7,,11,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-9.2,-1.1,,,,,,30.0,-20.0,No precipitation,12,,,,
27.03.2020 05:00,-7.6,692.4,769.9,-0.7,54,Wind blowing from the west,4,,18,,Cloud development not observed or not observable. ,,,-9.5,-1.1,,,2500 or more  or no clouds.,,,30.0,-15.5,No precipitation,12,,,,
27.03.2020 02:00,-9.1,693.1,771.0,-0.3,38,Wind blowing from the north-west,3,,19,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-9.5,-1.1,,,2500 or more  or no clouds.,,,30.0,-20.8,No precipitation,12,,,,
26.03.2020 23:00,-6.8,693.4,771.4,0.3,29,Wind blowing from the west-southwest,2,,19,,Cloud development not observed or not observable. ,,,-9.5,-1.1,,,2500 or more  or no clouds.,,,30.0,-21.9,No precipitation,12,,,,
26.03.2020 20:00,-3.9,693.1,771.0,1.2,22,Wind blowing from the west,4,,19,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-9.5,2.4,,,,,,30.0,-22.5,No precipitation,12,,,,
26.03.2020 17:00,-1.4,691.9,769.5,,18,Wind blowing from the west-northwest,9,,19,no clouds, ,,,-9.5,5.4,,,,,,30.0,-22.7,No precipitation,6,,,,
26.03.2020 14:00,-2.8,692.0,769.3,-0.8,15,Wind blowing from the west,10,,19,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-9.5,,,,2500 or more  or no clouds.,,,30.0,-25.9,No precipitation,12,,,,
26.03.2020 11:00,-5.1,692.8,769.9,,17,Wind blowing from the west,10,,18,no clouds, ,,,-9.5,,,,,,,30.0,-26.4,No precipitation,6,,,,
26.03.2020 08:00,-7.6,692.5,769.3,1.2,29,Wind blowing from the west,9,,15,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-9.5,,,,,,,30.0,-22.6,No precipitation,12,,,,
26.03.2020 05:00,-8.5,691.3,767.7,,32,Wind blowing from the west-northwest,5,,13,, ,,,-8.5,13.2,,,,,,30.0,-22.3,No precipitation,6,,,,
26.03.2020 02:00,-5.7,690.2,765.1,1.0,32,Wind blowing from the west-northwest,4,,15,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-5.7,13.2,,,2500 or more  or no clouds.,,,30.0,-19.8,No precipitation,12,,,,
25.03.2020 23:00,-1.4,689.2,763.3,,25,Wind blowing from the north-west,4,,,, ,,,-1.4,13.2,,,,,,30.0,-18.9,No precipitation,6,,,,
25.03.2020 20:00,2.4,686.5,760.5,,22,Wind blowing from the north-west,6,,,90  or more  but not 100%, ,,,2.4,13.2,,,,,,30.0,-17.2,No precipitation,6,,,,
25.03.2020 17:00,5.4,685.0,758.7,,43,Wind blowing from the west,6,,15,90  or more  but not 100%, ,,,5.1,17.2,,,,,,30.0,-6.2,No precipitation,6,,,,
25.03.2020 14:00,12.2,682.1,754.3,0.7,26,Wind blowing from the west,8,,14,70 – 80%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,6.1,18.6,,,2500 or more  or no clouds.,,,23.0,-6.7,No precipitation,12,,,,
25.03.2020 11:00,12.6,681.4,753.4,,30,Wind blowing from the west,5,,12,70 – 80%., ,,,6.1,18.6,,,2500 or more  or no clouds.,,,18.0,-4.5,No precipitation,6,,,,
25.03.2020 08:00,7.6,680.7,752.8,0.7,69,Wind blowing from the south-west,5,,,50%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,6.1,18.6,,,2500 or more  or no clouds.,,,15.0,2.3,No precipitation,12,,,,
25.03.2020 05:00,6.3,680.0,751.6,,75,Wind blowing from the south-west,5,,,, ,,,3.2,18.6,,,,,,18.0,2.2,No precipitation,6,,,,
25.03.2020 02:00,7.9,680.8,752.0,-0.7,65,Wind blowing from the south-west,5,,,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,3.2,18.6,,,2500 or more  or no clouds.,,,29.0,1.7,No precipitation,12,,,,
24.03.2020 23:00,8.4,681.5,753.4,,52,Wind blowing from the south-west,0,,12,, ,,,3.2,18.6,,,,,,30.0,-0.9,No precipitation,6,,,,
24.03.2020 20:00,11.9,681.6,753.9,0.1,37,Wind blowing from the south-west,3,,12,70 – 80%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,3.2,18.6,,,2500 or more  or no clouds.,,,30.0,-2.3,No precipitation,12,,,,
24.03.2020 17:00,17.2,681.5,753.5,,23,Wind blowing from the south-southwest,4,,12,70 – 80%., ,,,3.2,18.6,,,2500 or more  or no clouds.,,,30.0,-4.1,No precipitation,6,,,,
24.03.2020 14:00,18.1,682.7,754.6,,16,Wind blowing from the south-west,5,,12,70 – 80%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,3.2,18.4,,,2500 or more  or no clouds.,,,30.0,-8.1,No precipitation,12,,,,
24.03.2020 11:00,13.9,684.7,757.1,,26,Wind blowing from the south-west,5,,10,no clouds, ,,,3.2,15.6,,,,,,30.0,-5.3,No precipitation,6,,,,
24.03.2020 08:00,7.0,685.8,759.1,,39,Wind blowing from the south-west,3,,10,60%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,,,,2500 or more  or no clouds.,,,30.0,-6.0,No precipitation,12,,,,
24.03.2020 05:00,4.1,685.7,758.4,,49,Wind blowing from the south-west,4,,10,, ,,,-6.1,15.6,,,,,,30.0,-5.9,No precipitation,6,,,,
24.03.2020 02:00,5.2,686.3,759.1,-0.5,44,Wind blowing from the south-west,5,,10,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,15.6,,,2500 or more  or no clouds.,,,30.0,-6.1,No precipitation,12,,,,
23.03.2020 23:00,6.6,686.8,760.1,,41,Wind blowing from the south-west,5,,8,, ,,,,15.6,,,,,,30.0,-5.7,No precipitation,6,,,,
23.03.2020 20:00,7.3,686.8,761.5,,38,Wind blowing from the south-west,2,,8,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-6.1,15.6,,,,,,30.0,-6.1,No precipitation,12,,,,
23.03.2020 17:00,15.4,687.2,761.4,,20,Wind blowing from the south,4,,8,no clouds, ,,,-6.1,15.6,,,,,,30.0,-7.4,No precipitation,6,,,,
23.03.2020 14:00,14.2,688.9,763.4,-2.2,19,Wind blowing from the south-southwest,3,,7,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-6.1,14.3,,,,,,30.0,-9.1,No precipitation,12,,,,
23.03.2020 11:00,8.4,691.1,765.9,,35,Wind blowing from the south,3,,5,no clouds, ,,,-6.1,11.5,,,,,,30.0,-6.2,No precipitation,6,,,,
23.03.2020 08:00,-1.1,691.7,767.6,,69,Wind blowing from the south-southwest,1,,4,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-6.1,11.5,,,,,,21.0,-6.2,No precipitation,12,,,,
23.03.2020 05:00,-5.8,691.3,766.9,,81,Calm  no wind,0,,,, ,,,-5.8,11.5,,,,,,30.0,-8.5,No precipitation,6,,,,
23.03.2020 02:00,-5.2,691.3,766.5,,82,Calm  no wind,0,,,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-5.2,11.5,,,2500 or more  or no clouds.,,,30.0,-7.9,No precipitation,12,,,,
22.03.2020 23:00,-0.3,691.2,766.3,,61,Wind blowing from the east,1,,19,, ,,,-5.1,11.5,,,,,,30.0,-6.9,No precipitation,6,,,,
22.03.2020 20:00,2.0,689.9,765.7,2.5,53,Wind blowing from the east,1,,19,40%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-5.1,11.5,,,2500 or more  or no clouds.,,,30.0,-6.6,No precipitation,12,,,,
22.03.2020 17:00,9.0,687.4,762.1,,27,Wind blowing from the north-northeast,6,,19,20–30%., ,,,-5.1,11.5,,,2500 or more  or no clouds.,,,30.0,-9.0,No precipitation,6,,,,
22.03.2020 14:00,10.4,686.8,761.2,-1.1,19,Wind blowing from the west-northwest,9,,16,40%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-5.1,10.5,,,2500 or more  or no clouds.,,,30.0,-12.2,No precipitation,12,,,,
22.03.2020 11:00,6.5,687.9,763.2,,27,Wind blowing from the west-northwest,6,,12,no clouds, ,,,-5.1,6.7,,,,,,30.0,-11.2,No precipitation,6,,,,
22.03.2020 08:00,-1.8,688.0,763.9,0.3,64,Wind blowing from the north-east,1,,5,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-5.1,,,,,,,22.0,-7.7,No precipitation,12,,,,
22.03.2020 05:00,-2.8,687.7,763.0,,68,Calm  no wind,0,,,, ,,,-8.9,5.1,,,,,,30.0,-7.9,No precipitation,6,,,,
22.03.2020 02:00,-2.6,688.5,763.9,-0.1,63,Wind blowing from the north,0,,10,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-8.9,5.1,,,2500 or more  or no clouds.,,,29.0,-8.7,No precipitation,12,,,,
21.03.2020 23:00,-4.4,688.6,764.5,,65,Calm  no wind,0,,,, ,,,-8.9,5.1,,,,,,30.0,-10.0,No precipitation,6,,,,
21.03.2020 20:00,-0.8,688.2,764.6,,49,Wind blowing from the west-northwest,2,,10,50%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-8.9,5.1,,,2500 or more  or no clouds.,,,30.0,-10.2,No precipitation,12,,,,
21.03.2020 17:00,4.3,687.0,763.1,,31,Wind blowing from the west-northwest,5,,9,60%., ,,,-8.9,5.1,,,2500 or more  or no clouds.,,,30.0,-11.3,No precipitation,6,,,,
21.03.2020 14:00,4.1,687.4,763.3,,29,Wind blowing from the west-northwest,5,,9,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-8.9,5.0,,,2500 or more  or no clouds.,,,30.0,-12.3,No precipitation,12,,,,
21.03.2020 11:00,2.9,688.0,764.0,,28,Wind blowing from the west-southwest,1,,4,40%., ,,,-8.9,4.9,,,2500 or more  or no clouds.,,,30.0,-13.8,No precipitation,6,,,,
21.03.2020 08:00,-4.5,687.7,764.1,,60,Wind blowing from the south-west,1,,3,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-8.9,4.9,,,2500 or more  or no clouds.,,,26.0,-11.1,No precipitation,12,,,,
21.03.2020 05:00,-8.4,686.2,762.4,,76,Calm  no wind,0,,,, ,,,-8.5,4.9,,,,,,28.0,-12.0,No precipitation,6,,,,
21.03.2020 02:00,-7.1,686.1,761.9,-0.1,71,Calm  no wind,0,,,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-7.2,4.9,,,2500 or more  or no clouds.,,,14.0,-11.6,No precipitation,12,,,,
20.03.2020 23:00,-5.7,686.2,762.1,,68,Calm  no wind,0,,,, ,,,-5.7,4.9,,,,,,17.0,-10.7,No precipitation,6,,,,
20.03.2020 20:00,-1.0,685.3,760.9,1.4,43,Wind blowing from the west-northwest,2,,12,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-2.4,4.9,,,2500 or more  or no clouds.,,,30.0,-12.0,No precipitation,12,,,,
20.03.2020 17:00,3.4,683.9,758.8,,26,Wind blowing from the north-west,5,,12,10%  or less  but not 0, ,,,-2.4,5.3,,,2500 or more  or no clouds.,,,30.0,-14.3,No precipitation,6,,,,
20.03.2020 14:00,4.3,683.6,758.1,0.2,27,Wind blowing from the north-west,5,,12,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-2.4,5.4,,,2500 or more  or no clouds.,,,30.0,-13.1,No precipitation,12,,,,
20.03.2020 11:00,2.4,683.4,758.1,,38,Wind blowing from the north,5,,12,no clouds, ,,,-2.4,5.4,,,,,,30.0,-10.5,No precipitation,6,,,,
20.03.2020 08:00,-0.1,681.8,756.7,,54,Wind blowing from the north,3,,7,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,,,,,,,30.0,-8.3,No precipitation,12,,,,
20.03.2020 05:00,-1.5,680.2,754.4,,61,Wind blowing from the west-northwest,4,,7,, ,,,-4.9,5.4,,,,,,30.0,-8.2,No precipitation,6,,,,
20.03.2020 02:00,0.4,679.7,753.7,,47,Wind blowing from the west-southwest,2,,8,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-4.9,5.4,,,2500 or more  or no clouds.,,,30.0,-9.6,No precipitation,12,,,,
19.03.2020 23:00,0.4,680.7,755.2,,47,Wind blowing from the south-west,2,,,, ,,,-4.9,5.4,,,,,,30.0,-9.6,No precipitation,6,,,,
19.03.2020 20:00,0.3,681.6,756.9,,40,Wind blowing from the south-west,2,,,20–30%., ,,,-4.9,5.4,,,2500 or more  or no clouds.,,,30.0,-11.7,No precipitation,6,,,,
19.03.2020 17:00,5.2,682.2,757.0,,17,Wind blowing from the south-southwest,2,,11,40%., ,,,-4.9,5.4,,,2500 or more  or no clouds.,,,30.0,-17.9,No precipitation,6,,,,
19.03.2020 14:00,4.4,684.4,759.4,,22,Wind blowing from the west,4,,11,50%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-4.9,4.5,,,2500 or more  or no clouds.,,,30.0,-15.5,No precipitation,12,,,,
19.03.2020 11:00,1.9,686.0,761.6,,34,Wind blowing from the west-northwest,5,,12,no clouds, ,,,-4.9,3.4,,,,,,30.0,-12.3,No precipitation,6,,,,
19.03.2020 08:00,-3.1,685.5,761.5,1.1,48,Wind blowing from the north-west,5,,12,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-4.9,,,,,,,30.0,-12.6,No precipitation,12,,,,
